时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年02月12日 22:33,4.47127E+15,沈阳sz1961sy,1402324311,3,8,9,"
                    【一将愚蠢，累死三军；一报无知，祸害一城！】我开始理解，疫情已经很严重了，他们还搞4万人的聚餐。现在，我明白了。武汉晚报能够造出这种无知的舆论，真的说明，当地有些领导，医学知识真的缺乏，防疫意识真的欠缺啊！，分享给你，一起看吧！ 一将愚蠢，累死三军；一报无知，祸害一城！ O一将愚蠢，累死三军；一报无知，祸害一城！ #战疫打卡行动# #抗击疫情联合行动# #老兽医频道# #新型冠状病毒肺炎最新情况##四川省首例输入性新型冠状病毒感染肺炎病例##老兽医频道##武汉发现不明原因肺炎##韩国现不明原因肺炎病例##日本确认首例新型冠状病毒病例##泰国发现第二例新型冠状病毒肺炎患者##广东确诊1例新型冠状病毒感染肺炎病例##北京确诊2例新型冠状病毒感染肺炎病例##浙江发现5例武汉来浙发热呼吸道症状患者##台湾确诊首例新型冠状病毒肺炎患者##大连发现1例来自武汉发热患者##河南确诊首例新型冠状病毒肺炎##重庆市确诊5例输入性新型冠状病毒感染肺炎病例##天津确诊2名武汉肺炎##山东青岛确诊1例新型冠状病毒感染肺炎##海南新增新型肺炎确诊病例2例# 收起全文d
                ",-23.5
今天15:50,4.59366E+15,偷听bot,2816125940,0,11266,5345,"
                    👂🏻：我们酒吧是拉吧，对面刚巧是钙吧，等电梯时听到两个Gay的讨论：“刚刚那个T真的好帅啊！” ​                ",3
今天16:13,4.59366E+15,A股侠女,5091912327,20,3,945,"
                    春节期间不休市，你赞成吗？ 你赞成吗？ ​                ",1
今天16:00,4.59366E+15,THE9官博,7460268992,5149,10339,155001,"
                    THE9 有光，绽放在每一个舞台；有爱，存在于彼此心间；有我，带来无限精彩！打破黑夜寂静，闪烁明亮辉芒，今夜让我们一起吹响惊喜号角，为爱尖叫吧！ ​                ",6
今天15:51,4.59366E+15,天天向上,1507921471,1086,1980,8382,"
                    #天天向上# 【时尚大片】#陈漫镜头下的天天兄弟# 是什么样？1月17日本周日晚10点揭晓！#汪涵# @陈漫ChenMan @钱枫oscarqian @大张伟 @UNIQ-王一博  L天天向上的微博视频 ​                ",1
今天16:26,4.59367E+15,央视新闻,2656274875,694,1018,6284,"
                    【大自然的创意！#山西侯马冰蝴蝶景观#】近日，山西省侯马市斗龙沟出现“冰蝴蝶”。这片背阴洼地里的枯草上，结出形态各异、晶莹剔透的冰片，就像冬日起舞的“冰蝴蝶”。这种景观只有在温度、湿度、气流、风速、风向都合适时，才会出现。分享美景！@中国气象局 ​                ",2
今天16:13,4.59366E+15,A股侠女,5091912327,20,3,945,"
                    春节期间不休市，你赞成吗？ 你赞成吗？ ​                ",1
今天16:15,4.59366E+15,微天下,1893801487,42,5,1717,"
                    #俄或在奥运会上用喀秋莎代替国歌#  提起俄罗斯你最先想到的一首歌是什么？ ​                ",1
今天16:26,4.59367E+15,央视新闻,2656274875,694,1018,6284,"
                    【大自然的创意！#山西侯马冰蝴蝶景观#】近日，山西省侯马市斗龙沟出现“冰蝴蝶”。这片背阴洼地里的枯草上，结出形态各异、晶莹剔透的冰片，就像冬日起舞的“冰蝴蝶”。这种景观只有在温度、湿度、气流、风速、风向都合适时，才会出现。分享美景！@中国气象局 ​                ",2
今天15:51,4.59366E+15,天天向上,1507921471,1086,1980,8382,"
                    #天天向上# 【时尚大片】#陈漫镜头下的天天兄弟# 是什么样？1月17日本周日晚10点揭晓！#汪涵# @陈漫ChenMan @钱枫oscarqian @大张伟 @UNIQ-王一博  L天天向上的微博视频 ​                ",1
今天16:02,4.59366E+15,微博会员,2715025067,71,94,5959,"
                    2020年3月份至去年年底，#中国已出口2242亿只口罩#，价值3400亿元，相当于为中国以外的全球每个人提供了近40个口罩。一场横跨2020年和2021年的抗疫持久战，回望抗疫路，致敬逆行者！#寄出祝福 感谢有你# 你会为抗疫的英雄们送上什么祝福呢？ 你会为抗疫英雄们送上什么祝福呢？  ​                ",11
今天17:08,4.59368E+15,思想聚焦,1742566624,527,2047,4856,"
                    周五给人的感觉： ​​​​                ",0
今天17:01,4.59368E+15,北京人不知道的北京事儿,1662214194,407,73,1633,"
                    网友投稿：北京崇文门搜秀，外卖员说想进商场去吃饭，但保安不让他从正门进，让他走取餐通道，保安负责人还说什么“商场我说了算”，保安还推搡这外卖员。。。这事儿你怎么看？ L北京人不知道的北京事儿的微博视频 ​                ",-4
今天16:56,4.59368E+15,新浪综艺,1878335471,3339,6537,294571,"
                    #蔡徐坤标签# #肖战再唱余年# 为爱尖叫节目单公布！蔡徐坤尖叫启幕《标签》、小鬼王琳凯&D. M.《被选召的孩子》、THE9《Dumb Dumb Bomb》、黄明昊《Freedom》、任嘉伦&谭松韵《时空的记忆》、陈伟霆《我门》、肖战尖叫惊喜《余年》...你最期待谁？ ​                ",3
今天17:06,4.59368E+15,澎湃新闻,5044281310,100,51,9800,"
                    【小调查：你们学校有考试成绩正态分布的要求吗？】#中南大学回应要求学生成绩正态分布#近日，中南大学一名教师在社交账号上怒怼学校教务办，称学校要求其“将50名学生成绩从90分改成80分”，以符合“正态分布”。成绩呈“正态分布”，表现为中等成绩占最多数，其余成绩以中等成绩为中轴，向两侧 ​                ",5
今天17:01,4.59368E+15,微博综艺,2110705772,4748,52056,861942,"
                    2021爱奇艺#为爱尖叫#晚会官宣完整节目单惊喜全公开！不仅可以决定节目顺序、还可以决定限定互动节目、安可舞台！有你期待已久的节目吗？晚会过程中又会有怎样的惊喜现身呢～就是今晚！想看谁就为TA助力吧！ ​                ",10
今天17:01,4.59368E+15,微博综艺,2110705772,4414,48501,813317,"
                    2021爱奇艺#为爱尖叫#晚会官宣完整节目单惊喜全公开！不仅可以决定节目顺序、还可以决定限定互动节目、安可舞台！有你期待已久的节目吗？晚会过程中又会有怎样的惊喜现身呢～就是今晚！想看谁就为TA助力吧！ ​                ",10
今天16:54,4.59367E+15,新浪新闻,2028810631,42,19,4336,"
                    #我投# #如何看待接种新冠疫苗# 2020年12月15日以来，我们正式开展了我国重点人群的新冠疫苗接种工作。迄今为止，全国重点人群接种量已近750万剂次，加上之前针对高风险人群接种的160余万剂次，我国已累计开展新冠病毒疫苗接种900多万剂次。按照我国新冠病毒疫苗接种“三步走”策略，未来通过有序开展 ​                ",3
今天17:14,4.59368E+15,天天向上,1507921471,1759,1980,11671,"
                    #天天向上# 漫姐@陈漫ChenMan 拍一博@UNIQ-王一博 拍到停不下来现场🈶（枫哥：怎么这我也能躺枪）  L天天向上的微博视频 ​                ",2
今天17:15,4.59368E+15,w-Daily,6269525799,419,591,1800,"
                    高能尖叫预警💡魅力值Max的老板@William威廉陈伟霆 即将上线今晚19: 30《2021爱奇艺#为爱尖叫#晚会》不见不散！ ​                ",-1
今天17:03,4.59368E+15,泡泡Pisces,1623404035,6,6,1474,"
                    2021年过去半月了，你赚钱了吗？ 你赚钱了吗？ ​                ",2
今天17:01,4.59368E+15,北京人不知道的北京事儿,1662214194,350,61,1372,"
                    网友投稿：北京崇文门搜秀，外卖员说想进商场去吃饭，但保安不让他从正门进，让他走取餐通道，保安负责人还说什么“商场我说了算”，保安还推搡这外卖员。。。这事儿你怎么看？ L北京人不知道的北京事儿的微博视频 ​                ",-4
今天17:08,4.59368E+15,思想聚焦,1742566624,438,1877,3917,"
                    周五给人的感觉： ​​​​                ",0
今天17:01,4.59368E+15,微博综艺,2110705772,4414,48501,813317,"
                    2021爱奇艺#为爱尖叫#晚会官宣完整节目单惊喜全公开！不仅可以决定节目顺序、还可以决定限定互动节目、安可舞台！有你期待已久的节目吗？晚会过程中又会有怎样的惊喜现身呢～就是今晚！想看谁就为TA助力吧！ ​                ",10
今天17:03,4.59368E+15,泡泡Pisces,1623404035,6,6,1474,"
                    2021年过去半月了，你赚钱了吗？ 你赚钱了吗？ ​                ",2
今天16:56,4.59368E+15,新浪综艺,1878335471,3135,6066,278002,"
                    #蔡徐坤标签# #肖战再唱余年# 为爱尖叫节目单公布！蔡徐坤尖叫启幕《标签》、小鬼王琳凯&D. M.《被选召的孩子》、THE9《Dumb Dumb Bomb》、黄明昊《Freedom》、任嘉伦&谭松韵《时空的记忆》、陈伟霆《我门》、肖战尖叫惊喜《余年》...你最期待谁？ ​                ",3
2020年02月13日 11:30,4.47147E+15,光明日报,1402977920,9,13,117,"
                    #疫情阻击动态#【#快速检测新冠病毒有哪些新科技#？】①诊断新发病原体：1月9日，本次不明原因的病毒性肺炎病例的病原体初步判定为“新型冠状病毒”，能否快速、准确地检测到它，成为防控的关键。1月16日，首批针对新型冠状病毒生产的PCR试剂盒下发到各省级疾控中心。②快速检测新冠病毒：整套工序流水线O快速检测新冠病毒，有哪些新科技 收起全文d
                ",8
2020年02月13日 12:39,4.47149E+15,一人谈视频,6431380637,316,34,356,"
                    #95后男护士病房内带患者打太极#武汉市肺科医院是最早一批的疫情定点收治医院，护士胡雪珺所在的呼吸与急危重症医学科一病区临危受命，在48小时内被临时改造成隔离病房，开始接收第一例不明原因的肺炎患者。隔离患者的一日三餐怎么解决？让我们通过护士胡雪珺的视角，走进战“疫”。 L一人谈视频的微博视频 收起全文d
                ",-1
今天17:06,4.59368E+15,澎湃新闻,5044281310,100,51,9800,"
                    【小调查：你们学校有考试成绩正态分布的要求吗？】#中南大学回应要求学生成绩正态分布#近日，中南大学一名教师在社交账号上怒怼学校教务办，称学校要求其“将50名学生成绩从90分改成80分”，以符合“正态分布”。成绩呈“正态分布”，表现为中等成绩占最多数，其余成绩以中等成绩为中轴，向两侧 ​                ",5
今天17:38,4.59369E+15,人民日报,2803301701,785,798,11995,"
                    【#队长温柔一踹换岗消防员陪女友#】近日，一名女子徘徊在山西太原消防队门口。值班队长发现后立刻上前询问，女子却支支吾吾，直到站岗队员报告说这是他的女朋友。没想到，队长接下来对这名队员“撂下狠话”后上演温暖一踹，后续举动却令人感动不已。L山西消防的微博视频 ​                ",1
今天16:56,4.59368E+15,新浪综艺,1878335471,3339,6537,294571,"
                    #蔡徐坤标签# #肖战再唱余年# 为爱尖叫节目单公布！蔡徐坤尖叫启幕《标签》、小鬼王琳凯&D. M.《被选召的孩子》、THE9《Dumb Dumb Bomb》、黄明昊《Freedom》、任嘉伦&谭松韵《时空的记忆》、陈伟霆《我门》、肖战尖叫惊喜《余年》...你最期待谁？ ​                ",3
今天17:01,4.59368E+15,北京人不知道的北京事儿,1662214194,407,73,1633,"
                    网友投稿：北京崇文门搜秀，外卖员说想进商场去吃饭，但保安不让他从正门进，让他走取餐通道，保安负责人还说什么“商场我说了算”，保安还推搡这外卖员。。。这事儿你怎么看？ L北京人不知道的北京事儿的微博视频 ​                ",-4
今天16:54,4.59367E+15,新浪新闻,2028810631,47,21,5393,"
                    #我投# #如何看待接种新冠疫苗# 2020年12月15日以来，我们正式开展了我国重点人群的新冠疫苗接种工作。迄今为止，全国重点人群接种量已近750万剂次，加上之前针对高风险人群接种的160余万剂次，我国已累计开展新冠病毒疫苗接种900多万剂次。按照我国新冠病毒疫苗接种“三步走”策略，未来通过有序开展 ​                ",3
今天16:12,4.59366E+15,张新成,1955957617,14381,22790,43370,"
                    #明星大侦探#咳咳咳，拿好本子和笔，跟上节奏哈，一起来做做这道时间逻辑题 L张新成的微博视频 ​                ",5
今天16:02,4.59366E+15,南方日报,1682207150,133,30,14643,"
                    【#卢书记应该怎么办#？我们给这道“送命题”梳理了一下重点】#大连通报街道办副主任不配合防疫登记# “卢书记”火了。这两天，网络传出大连市金普新区一女子进小区拒不配合志愿者登记，并给社区卢书记打电话要求放行的视频，引发舆论关注。#大连通报卢书记事件# 很快，处分来了。#王主任#王 ​                ",0
今天16:13,4.59366E+15,A股侠女,5091912327,20,3,945,"
                    春节期间不休市，你赞成吗？ 你赞成吗？ ​                ",1
今天16:00,4.59366E+15,THE9官博,7460268992,5149,10339,155001,"
                    THE9 有光，绽放在每一个舞台；有爱，存在于彼此心间；有我，带来无限精彩！打破黑夜寂静，闪烁明亮辉芒，今夜让我们一起吹响惊喜号角，为爱尖叫吧！ ​                ",6
今天15:51,4.59366E+15,天天向上,1507921471,1086,1980,8382,"
                    #天天向上# 【时尚大片】#陈漫镜头下的天天兄弟# 是什么样？1月17日本周日晚10点揭晓！#汪涵# @陈漫ChenMan @钱枫oscarqian @大张伟 @UNIQ-王一博  L天天向上的微博视频 ​                ",1
今天17:03,4.59368E+15,泡泡Pisces,1623404035,7,6,1659,"
                    2021年过去半月了，你赚钱了吗？ 你赚钱了吗？ ​                ",2
今天17:01,4.59368E+15,北京人不知道的北京事儿,1662214194,407,73,1633,"
                    网友投稿：北京崇文门搜秀，外卖员说想进商场去吃饭，但保安不让他从正门进，让他走取餐通道，保安负责人还说什么“商场我说了算”，保安还推搡这外卖员。。。这事儿你怎么看？ L北京人不知道的北京事儿的微博视频 ​                ",-4
今天17:06,4.59368E+15,澎湃新闻,5044281310,100,51,9800,"
                    【小调查：你们学校有考试成绩正态分布的要求吗？】#中南大学回应要求学生成绩正态分布#近日，中南大学一名教师在社交账号上怒怼学校教务办，称学校要求其“将50名学生成绩从90分改成80分”，以符合“正态分布”。成绩呈“正态分布”，表现为中等成绩占最多数，其余成绩以中等成绩为中轴，向两侧 ​                ",5
今天17:08,4.59368E+15,思想聚焦,1742566624,527,2047,4856,"
                    周五给人的感觉： ​​​​                ",0
今天17:15,4.59368E+15,w-Daily,6269525799,504,718,2167,"
                    高能尖叫预警💡魅力值Max的老板@William威廉陈伟霆 即将上线今晚19: 30《2021爱奇艺#为爱尖叫#晚会》不见不散！ ​                ",-1
今天17:14,4.59368E+15,天天向上,1507921471,1763,1985,11724,"
                    #天天向上# 漫姐@陈漫ChenMan 拍一博@UNIQ-王一博 拍到停不下来现场🈶（枫哥：怎么这我也能躺枪）  L天天向上的微博视频 ​                ",2
今天17:08,4.59368E+15,思想聚焦,1742566624,439,1882,3938,"
                    周五给人的感觉： ​​​​                ",0
今天17:06,4.59368E+15,澎湃新闻,5044281310,87,39,7278,"
                    【小调查：你们学校有考试成绩正态分布的要求吗？】#中南大学回应要求学生成绩正态分布#近日，中南大学一名教师在社交账号上怒怼学校教务办，称学校要求其“将50名学生成绩从90分改成80分”，以符合“正态分布”。成绩呈“正态分布”，表现为中等成绩占最多数，其余成绩以中等成绩为中轴，向两侧 ​                ",5
今天17:15,4.59368E+15,w-Daily,6269525799,422,595,1809,"
                    高能尖叫预警💡魅力值Max的老板@William威廉陈伟霆 即将上线今晚19: 30《2021爱奇艺#为爱尖叫#晚会》不见不散！ ​                ",-1
今天17:03,4.59368E+15,泡泡Pisces,1623404035,6,6,1478,"
                    2021年过去半月了，你赚钱了吗？ 你赚钱了吗？ ​                ",2
今天16:13,4.59366E+15,A股侠女,5091912327,20,3,945,"
                    春节期间不休市，你赞成吗？ 你赞成吗？ ​                ",1
今天16:12,4.59366E+15,张新成,1955957617,14381,22790,43370,"
                    #明星大侦探#咳咳咳，拿好本子和笔，跟上节奏哈，一起来做做这道时间逻辑题 L张新成的微博视频 ​                ",5
今天16:02,4.59366E+15,微博会员,2715025067,71,94,5959,"
                    2020年3月份至去年年底，#中国已出口2242亿只口罩#，价值3400亿元，相当于为中国以外的全球每个人提供了近40个口罩。一场横跨2020年和2021年的抗疫持久战，回望抗疫路，致敬逆行者！#寄出祝福 感谢有你# 你会为抗疫的英雄们送上什么祝福呢？ 你会为抗疫英雄们送上什么祝福呢？  ​                ",11
今天16:02,4.59366E+15,南方日报,1682207150,133,30,14643,"
                    【#卢书记应该怎么办#？我们给这道“送命题”梳理了一下重点】#大连通报街道办副主任不配合防疫登记# “卢书记”火了。这两天，网络传出大连市金普新区一女子进小区拒不配合志愿者登记，并给社区卢书记打电话要求放行的视频，引发舆论关注。#大连通报卢书记事件# 很快，处分来了。#王主任#王 ​                ",0
今天16:26,4.59367E+15,央视新闻,2656274875,694,1018,6284,"
                    【大自然的创意！#山西侯马冰蝴蝶景观#】近日，山西省侯马市斗龙沟出现“冰蝴蝶”。这片背阴洼地里的枯草上，结出形态各异、晶莹剔透的冰片，就像冬日起舞的“冰蝴蝶”。这种景观只有在温度、湿度、气流、风速、风向都合适时，才会出现。分享美景！@中国气象局 ​                ",2
今天17:03,4.59368E+15,泡泡Pisces,1623404035,6,6,1474,"
                    2021年过去半月了，你赚钱了吗？ 你赚钱了吗？ ​                ",2
今天17:01,4.59368E+15,北京人不知道的北京事儿,1662214194,350,61,1372,"
                    网友投稿：北京崇文门搜秀，外卖员说想进商场去吃饭，但保安不让他从正门进，让他走取餐通道，保安负责人还说什么“商场我说了算”，保安还推搡这外卖员。。。这事儿你怎么看？ L北京人不知道的北京事儿的微博视频 ​                ",-4
今天17:01,4.59368E+15,微博综艺,2110705772,4414,48501,813317,"
                    2021爱奇艺#为爱尖叫#晚会官宣完整节目单惊喜全公开！不仅可以决定节目顺序、还可以决定限定互动节目、安可舞台！有你期待已久的节目吗？晚会过程中又会有怎样的惊喜现身呢～就是今晚！想看谁就为TA助力吧！ ​                ",10
今天17:14,4.59368E+15,天天向上,1507921471,1759,1980,11671,"
                    #天天向上# 漫姐@陈漫ChenMan 拍一博@UNIQ-王一博 拍到停不下来现场🈶（枫哥：怎么这我也能躺枪）  L天天向上的微博视频 ​                ",2
今天17:06,4.59368E+15,澎湃新闻,5044281310,86,39,7235,"
                    【小调查：你们学校有考试成绩正态分布的要求吗？】#中南大学回应要求学生成绩正态分布#近日，中南大学一名教师在社交账号上怒怼学校教务办，称学校要求其“将50名学生成绩从90分改成80分”，以符合“正态分布”。成绩呈“正态分布”，表现为中等成绩占最多数，其余成绩以中等成绩为中轴，向两侧 ​                ",5
今天16:13,4.59366E+15,A股侠女,5091912327,20,3,923,"
                    春节期间不休市，你赞成吗？ 你赞成吗？ ​                ",1
今天16:12,4.59366E+15,张新成,1955957617,14272,22742,42500,"
                    #明星大侦探#咳咳咳，拿好本子和笔，跟上节奏哈，一起来做做这道时间逻辑题 L张新成的微博视频 ​                ",5
今天15:51,4.59366E+15,天天向上,1507921471,1076,1946,8248,"
                    #天天向上# 【时尚大片】#陈漫镜头下的天天兄弟# 是什么样？1月17日本周日晚10点揭晓！#汪涵# @陈漫ChenMan @钱枫oscarqian @大张伟 @UNIQ-王一博  L天天向上的微博视频 ​                ",1
今天16:15,4.59366E+15,微天下,1893801487,40,5,1664,"
                    #俄或在奥运会上用喀秋莎代替国歌#  提起俄罗斯你最先想到的一首歌是什么？ ​                ",1
今天16:02,4.59366E+15,微博会员,2715025067,70,91,5810,"
                    2020年3月份至去年年底，#中国已出口2242亿只口罩#，价值3400亿元，相当于为中国以外的全球每个人提供了近40个口罩。一场横跨2020年和2021年的抗疫持久战，回望抗疫路，致敬逆行者！#寄出祝福 感谢有你# 你会为抗疫的英雄们送上什么祝福呢？ 你会为抗疫英雄们送上什么祝福呢？  ​                ",11
今天15:50,4.59366E+15,偷听bot,2816125940,0,10401,4946,"
                    👂🏻：我们酒吧是拉吧，对面刚巧是钙吧，等电梯时听到两个Gay的讨论：“刚刚那个T真的好帅啊！” ​                ",3
今天16:00,4.59366E+15,THE9官博,7460268992,4489,9779,147174,"
                    THE9 有光，绽放在每一个舞台；有爱，存在于彼此心间；有我，带来无限精彩！打破黑夜寂静，闪烁明亮辉芒，今夜让我们一起吹响惊喜号角，为爱尖叫吧！ ​                ",6
今天16:12,4.59366E+15,张新成,1955957617,14186,22690,42028,"
                    #明星大侦探#咳咳咳，拿好本子和笔，跟上节奏哈，一起来做做这道时间逻辑题 L张新成的微博视频 ​                ",5
今天16:15,4.59366E+15,微天下,1893801487,40,5,1639,"
                    #俄或在奥运会上用喀秋莎代替国歌#  提起俄罗斯你最先想到的一首歌是什么？ ​                ",1
今天16:13,4.59366E+15,A股侠女,5091912327,20,3,905,"
                    春节期间不休市，你赞成吗？ 你赞成吗？ ​                ",1
今天16:56,4.59368E+15,新浪综艺,1878335471,3135,6066,278002,"
                    #蔡徐坤标签# #肖战再唱余年# 为爱尖叫节目单公布！蔡徐坤尖叫启幕《标签》、小鬼王琳凯&D. M.《被选召的孩子》、THE9《Dumb Dumb Bomb》、黄明昊《Freedom》、任嘉伦&谭松韵《时空的记忆》、陈伟霆《我门》、肖战尖叫惊喜《余年》...你最期待谁？ ​                ",3
今天17:03,4.59368E+15,泡泡Pisces,1623404035,6,6,1474,"
                    2021年过去半月了，你赚钱了吗？ 你赚钱了吗？ ​                ",2
今天17:38,4.59369E+15,人民日报,2803301701,596,560,8414,"
                    【#队长温柔一踹换岗消防员陪女友#】近日，一名女子徘徊在山西太原消防队门口。值班队长发现后立刻上前询问，女子却支支吾吾，直到站岗队员报告说这是他的女朋友。没想到，队长接下来对这名队员“撂下狠话”后上演温暖一踹，后续举动却令人感动不已。L山西消防的微博视频 ​                ",1
今天17:14,4.59368E+15,天天向上,1507921471,1759,1980,11671,"
                    #天天向上# 漫姐@陈漫ChenMan 拍一博@UNIQ-王一博 拍到停不下来现场🈶（枫哥：怎么这我也能躺枪）  L天天向上的微博视频 ​                ",2
今天16:54,4.59367E+15,新浪新闻,2028810631,42,19,4336,"
                    #我投# #如何看待接种新冠疫苗# 2020年12月15日以来，我们正式开展了我国重点人群的新冠疫苗接种工作。迄今为止，全国重点人群接种量已近750万剂次，加上之前针对高风险人群接种的160余万剂次，我国已累计开展新冠病毒疫苗接种900多万剂次。按照我国新冠病毒疫苗接种“三步走”策略，未来通过有序开展 ​                ",3
今天16:26,4.59367E+15,央视新闻,2656274875,694,1018,6284,"
                    【大自然的创意！#山西侯马冰蝴蝶景观#】近日，山西省侯马市斗龙沟出现“冰蝴蝶”。这片背阴洼地里的枯草上，结出形态各异、晶莹剔透的冰片，就像冬日起舞的“冰蝴蝶”。这种景观只有在温度、湿度、气流、风速、风向都合适时，才会出现。分享美景！@中国气象局 ​                ",2
今天15:50,4.59366E+15,偷听bot,2816125940,0,11266,5345,"
                    👂🏻：我们酒吧是拉吧，对面刚巧是钙吧，等电梯时听到两个Gay的讨论：“刚刚那个T真的好帅啊！” ​                ",3
今天15:51,4.59366E+15,天天向上,1507921471,1086,1980,8382,"
                    #天天向上# 【时尚大片】#陈漫镜头下的天天兄弟# 是什么样？1月17日本周日晚10点揭晓！#汪涵# @陈漫ChenMan @钱枫oscarqian @大张伟 @UNIQ-王一博  L天天向上的微博视频 ​                ",1
今天16:00,4.59366E+15,THE9官博,7460268992,5149,10339,155001,"
                    THE9 有光，绽放在每一个舞台；有爱，存在于彼此心间；有我，带来无限精彩！打破黑夜寂静，闪烁明亮辉芒，今夜让我们一起吹响惊喜号角，为爱尖叫吧！ ​                ",6
今天16:12,4.59366E+15,张新成,1955957617,14381,22790,43370,"
                    #明星大侦探#咳咳咳，拿好本子和笔，跟上节奏哈，一起来做做这道时间逻辑题 L张新成的微博视频 ​                ",5
今天17:08,4.59368E+15,思想聚焦,1742566624,439,1882,3938,"
                    周五给人的感觉： ​​​​                ",0
今天17:03,4.59368E+15,泡泡Pisces,1623404035,6,6,1478,"
                    2021年过去半月了，你赚钱了吗？ 你赚钱了吗？ ​                ",2
今天17:06,4.59368E+15,澎湃新闻,5044281310,87,39,7278,"
                    【小调查：你们学校有考试成绩正态分布的要求吗？】#中南大学回应要求学生成绩正态分布#近日，中南大学一名教师在社交账号上怒怼学校教务办，称学校要求其“将50名学生成绩从90分改成80分”，以符合“正态分布”。成绩呈“正态分布”，表现为中等成绩占最多数，其余成绩以中等成绩为中轴，向两侧 ​                ",5
今天17:15,4.59368E+15,w-Daily,6269525799,422,595,1809,"
                    高能尖叫预警💡魅力值Max的老板@William威廉陈伟霆 即将上线今晚19: 30《2021爱奇艺#为爱尖叫#晚会》不见不散！ ​                ",-1
今天16:54,4.59367E+15,新浪新闻,2028810631,42,19,4355,"
                    #我投# #如何看待接种新冠疫苗# 2020年12月15日以来，我们正式开展了我国重点人群的新冠疫苗接种工作。迄今为止，全国重点人群接种量已近750万剂次，加上之前针对高风险人群接种的160余万剂次，我国已累计开展新冠病毒疫苗接种900多万剂次。按照我国新冠病毒疫苗接种“三步走”策略，未来通过有序开展 ​                ",3
今天17:38,4.59369E+15,人民日报,2803301701,785,798,11995,"
                    【#队长温柔一踹换岗消防员陪女友#】近日，一名女子徘徊在山西太原消防队门口。值班队长发现后立刻上前询问，女子却支支吾吾，直到站岗队员报告说这是他的女朋友。没想到，队长接下来对这名队员“撂下狠话”后上演温暖一踹，后续举动却令人感动不已。L山西消防的微博视频 ​                ",1
今天17:14,4.59368E+15,天天向上,1507921471,2053,2407,14555,"
                    #天天向上# 漫姐@陈漫ChenMan 拍一博@UNIQ-王一博 拍到停不下来现场🈶（枫哥：怎么这我也能躺枪）  L天天向上的微博视频 ​                ",2
今天17:08,4.59368E+15,思想聚焦,1742566624,527,2047,4856,"
                    周五给人的感觉： ​​​​                ",0
今天17:03,4.59368E+15,泡泡Pisces,1623404035,7,6,1659,"
                    2021年过去半月了，你赚钱了吗？ 你赚钱了吗？ ​                ",2
今天16:54,4.59367E+15,新浪新闻,2028810631,47,21,5393,"
                    #我投# #如何看待接种新冠疫苗# 2020年12月15日以来，我们正式开展了我国重点人群的新冠疫苗接种工作。迄今为止，全国重点人群接种量已近750万剂次，加上之前针对高风险人群接种的160余万剂次，我国已累计开展新冠病毒疫苗接种900多万剂次。按照我国新冠病毒疫苗接种“三步走”策略，未来通过有序开展 ​                ",3
今天17:14,4.59368E+15,天天向上,1507921471,1763,1985,11724,"
                    #天天向上# 漫姐@陈漫ChenMan 拍一博@UNIQ-王一博 拍到停不下来现场🈶（枫哥：怎么这我也能躺枪）  L天天向上的微博视频 ​                ",2
今天16:56,4.59368E+15,新浪综艺,1878335471,3137,6079,278432,"
                    #蔡徐坤标签# #肖战再唱余年# 为爱尖叫节目单公布！蔡徐坤尖叫启幕《标签》、小鬼王琳凯&D. M.《被选召的孩子》、THE9《Dumb Dumb Bomb》、黄明昊《Freedom》、任嘉伦&谭松韵《时空的记忆》、陈伟霆《我门》、肖战尖叫惊喜《余年》...你最期待谁？ ​                ",3
今天17:06,4.59368E+15,澎湃新闻,5044281310,87,39,7278,"
                    【小调查：你们学校有考试成绩正态分布的要求吗？】#中南大学回应要求学生成绩正态分布#近日，中南大学一名教师在社交账号上怒怼学校教务办，称学校要求其“将50名学生成绩从90分改成80分”，以符合“正态分布”。成绩呈“正态分布”，表现为中等成绩占最多数，其余成绩以中等成绩为中轴，向两侧 ​                ",5
今天17:01,4.59368E+15,北京人不知道的北京事儿,1662214194,350,61,1377,"
                    网友投稿：北京崇文门搜秀，外卖员说想进商场去吃饭，但保安不让他从正门进，让他走取餐通道，保安负责人还说什么“商场我说了算”，保安还推搡这外卖员。。。这事儿你怎么看？ L北京人不知道的北京事儿的微博视频 ​                ",-4
今天17:01,4.59368E+15,微博综艺,2110705772,4425,48622,814397,"
                    2021爱奇艺#为爱尖叫#晚会官宣完整节目单惊喜全公开！不仅可以决定节目顺序、还可以决定限定互动节目、安可舞台！有你期待已久的节目吗？晚会过程中又会有怎样的惊喜现身呢～就是今晚！想看谁就为TA助力吧！ ​                ",10
今天17:38,4.59369E+15,人民日报,2803301701,596,560,8414,"
                    【#队长温柔一踹换岗消防员陪女友#】近日，一名女子徘徊在山西太原消防队门口。值班队长发现后立刻上前询问，女子却支支吾吾，直到站岗队员报告说这是他的女朋友。没想到，队长接下来对这名队员“撂下狠话”后上演温暖一踹，后续举动却令人感动不已。L山西消防的微博视频 ​                ",1
今天17:01,4.59368E+15,微博综艺,2110705772,4414,48501,813317,"
                    2021爱奇艺#为爱尖叫#晚会官宣完整节目单惊喜全公开！不仅可以决定节目顺序、还可以决定限定互动节目、安可舞台！有你期待已久的节目吗？晚会过程中又会有怎样的惊喜现身呢～就是今晚！想看谁就为TA助力吧！ ​                ",10
