时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年02月12日 19:06,4471220768603789,中国新闻网,1784473157,0,0,424,"
                    #关注新冠肺炎#【中共中央政治局常务委员会召开会议 分析新冠肺炎疫情形势研究加强防控工作 中共中央总书记习近平主持会议】中共中央政治局常务委员会2月12日召开会议，听取中央应对新型冠状病毒感染肺炎疫情工作领导小组汇报，分析当前新冠肺炎疫情形势，研究加强疫情防控工作。中共中央总书记习近平主持会议并发表重要讲话。（央视新闻） 收起全文d
                ",0
2020年02月12日 18:09,4471206520620147,新京报我们视频,6124642021,157,53,624,"
                    【男子#未戴口罩打人获刑10个月# 系山东首例涉疫情妨害公务案】2月12日，山东济南莱芜区法院审理并当庭宣判，山东首例涉疫情妨害公务案被告人邓某某被判处有期徒刑十个月。2月3日，邓某某未佩戴口罩强行进入供职的公司，动手殴打防疫人员和民警。#聚焦新冠肺炎疫情#L新京报我们视频的秒拍视频 ​                ",-4
2020年02月12日 18:43,4471215051909753,中国新闻网,1784473157,36,26,303,"
                    #关注新冠肺炎#【雷神山建设者刘军安：很欣慰完成任务 希望能多收治一些病人】他叫刘军安，是雷神山项目的建设者。正月初一晚，刘军安接到了雷神山医院的建设任务，便立刻赶到施工现场，扛起了医护区建设的重任。为了按时按质完成施工任务，刘军安与工友们24小时赶工，争分夺秒抢抓进度，吃住都在工地。因为他心中始终有一个信念：要和时间赛跑，多一张病床，就多一分治病救人的希望。（孙恒业 郎佳慧）@中新视频 L中新视频的秒拍视频 收起全文d
                ",18.5
2020年02月12日 19:12,4471222433349734,人民日报,2803301701,458,265,2110,"
                    【中共中央政治局常务委员会召开会议 分析新冠肺炎疫情形势研究加强防控工作 】中共中央政治局常务委员会2月12日召开会议，听取中央应对新型冠状病毒感染肺炎疫情工作领导小组汇报，分析当前新冠肺炎疫情形势，研究加强疫情防控工作。中共中央总书记习近平主持会议并发表重要讲话。 ​                ",-1
2020年02月12日 19:35,4471228238752795,央视新闻,2656274875,492,270,3092,"
                    【中共中央政治局常务委员会召开会议 分析新冠肺炎疫情形势研究加强防控工作 中共中央总书记习近平主持会议】中共中央政治局常务委员会2月12日召开会议，听取中央应对新型冠状病毒感染肺炎疫情工作领导小组汇报，分析当前新冠肺炎疫情形势，研究加强疫情防控工作。中共中央总书记习近平主持会议并发表重要讲话。 收起全文d
                ",-1
2020年02月12日 19:26,4471226011454697,中国新闻网,1784473157,40,81,320,"
                    #关注新冠肺炎#【#东齐鲁发布原创抗疫歌曲# “声”援一线“战友”】11日，被誉为“中国医学界四大门派”之一的“东齐鲁”——山东大学齐鲁医院发布原创抗疫歌曲《只为那一身白衣》。齐鲁医院的医护人员用深情的歌声为前线“战友”加油鼓劲。（记者 赵晓）@中新视频 L中新视频的秒拍视频 ​                ",4
2020年02月12日 19:12,4471222500481198,新京报我们视频,6124642021,57,40,321,"
                    #聚焦新冠肺炎疫情#【工作楼层出现新冠肺炎确诊病例 #新加坡最大银行因疫情疏散300员工#】2月12日，新加坡最大银行DBS总部疏散300名员工。据路透社报道，此举旨在预防新冠肺炎疫情。被疏散的银行员工全部位于MBFC大楼43层，该楼层当天出现一例新冠肺炎确诊病例。新加坡截至目前已确诊47例。@世面 L世面的秒拍视频 收起全文d
                ",2
2020年02月12日 18:10,4471206872724783,新京报我们视频,6124642021,0,0,126,"
                    【#IT男穿雨衣返京复工#：为企业做贡献】2月10日起，北京部分企业复工生产。11日，记者探访北京南站，站内弥漫消毒水味，广播提醒旅客戴口罩乘坐地铁，有复工人员返京。一名江苏返京男子戴着护目镜。一名山东返京IT男穿一次性雨衣，觉得这样穿安全一点。#聚焦新冠肺炎疫情#L新京报我们视频的秒拍视频 ​                ",4.5
2020年02月12日 18:28,4471211327251852,新京报我们视频,6124642021,50,32,604,"
                    【新疆#社区人员拉大音响唱歌给居民解闷# 楼上居民打灯吹口哨堪比演唱会】2月8日，新疆塔城一位社区工作人员拉着音响在小区里边走边唱，为疫情期间宅在家的居民们唱歌解闷，晚上居民们还亮起手机灯光为他喝彩，宛如演唱会现场。#聚焦新冠肺炎疫情# L有料的秒拍视频 ​                ",4.0
2020年02月12日 19:13,4471222609444001,新华视点,1699432410,327,136,653,"
                    #新型冠状病毒感染肺炎#【厦门航空为乘机旅客购买“新冠肺炎”保险】记者12日从厦门航空公司获悉，即日起至3月10日，乘坐该航空公司航班的旅客只需在乘机前登陆厦门航空官方微信、APP或小程序即可免费领取“新冠肺炎”专项保险。如旅客乘坐约定厦航航班后于14日内确诊罹患新冠肺炎，将获得相应赔付。（记者颜之宏、付敏） 收起全文d
                ",6
2020年02月12日 19:23,4471225047158181,时间视频,6250824982,21,27,170,"
                    【一杯珍贵的酸奶！老两口确诊新冠肺炎 #老爷爷省下酸奶送给老伴#】2月12日，湖南，中南大学湘雅医院，护士张磊到病床为新冠肺炎患者发早餐。112号病床一位老爷爷听说有酸奶，急忙对护士说“小伙，麻烦您帮我把这杯酸奶送到12床，她是我妻子，她平时胃口不好，吃不了很多，爱喝酸奶，她病得重些，我的这杯酸奶给她喝”。  L时间视频的微博视频 收起全文d
                ",-1
2020年02月12日 18:14,4471207841879674,新浪科技,1642634100,28,28,233,"
                    【路人称胃疼求助外卖哥，被送医诊断新冠肺炎】2月11日，湖北武汉。一外卖小哥送餐途中遇到路人求助，路人称胃疼，需要去医院。小哥热心将其送往医院后，路人被诊断疑似新冠肺炎，随后去世，目前外卖小哥已被隔离。对此，饿了么回应，为小哥感到骄傲。小哥昨日已定点隔离，会保证他隔离期间的收入损失并予以奖励，也会照顾好他的家人。（视频来源：网络）L澎湃新闻的微博视频 收起全文d
                ",-1
2020年02月12日 19:11,4471222164892295,罗昌平,1646068663,364,558,3476,"
                    江苏一名新冠肺炎患者，多次自行服用双黄连，病症加重入院。家属可以联系新华社记者董瑞丰，他最早通过国社发布新闻，说双黄连可抑制新冠病毒。 ​                ",-1
2020年02月12日 19:13,4471222702352055,新浪科技,1642634100,39,17,224,"
                    【好消息！#西藏唯一确诊病例治愈出院#】2月12日，西藏唯一确诊新冠肺炎病例张某某，经检测评估达到治愈出院标准，离开西藏自治区第三人民医院。张某某1月22日至24日经由武昌乘火车到达拉萨市。1月29日被确诊为新冠肺炎，成为西藏首例新冠肺炎确诊病例。#新型肺炎抗疫全记录#L一手video的秒拍视频 ​                ",2
2020年02月12日 19:06,4471220978270299,新京报我们视频,6124642021,107,42,1088,"
                    #暖心闻#【#防疫民警获赠3万斤应援西瓜# “流水线式”运瓜到天黑堆满屋】2月11日，海南琼海的公益协会和爱心社团为疫情防控的一线民警捐赠了3万斤西瓜解渴。民警和志愿者们经过3个多小时“流水线式”运瓜，直到天黑才搬完。琼海市公安局表示，已由警察协会通知各个单位安排领取这些爱心西瓜。#聚焦新冠肺炎疫情#@我们视频暖心闻L新京报我们视频的秒拍视频 收起全文d
                ",12.0
2020年02月12日 18:00,4471204155293555,北京头条,1644948230,22,31,183,"
                    【#87岁爷爷举吊瓶看望83岁奶奶# 病床前的一幕令人泪目】11日，山东广播电视台发布的一段视频令无数网友泪目。一对老人双双感染新冠肺炎，87岁的爷爷住隔壁病房，他举着吊瓶来看望83岁的奶奶。一开始，护士给奶奶喂食可她不肯吃，爷爷耐心地哄她，亲自给她喂饭喂水。愿得一人心，白首不相离。希望老人家尽快好起来！@燃新闻 L燃新闻的秒拍视频 收起全文d
                ",1
2020年02月12日 19:20,4471224330032208,新华视点,1699432410,173,135,315,"
                    #新型冠状病毒感染肺炎#【#小客车暂停限行#？公安部发通知了】公安部近日下发的《关于切实做好新冠肺炎疫情防控道路交通保障工作的通知》指出，各地公安机关要结合城市疫情防控形势和群众出行需求，科学评估本地小客车限行政策，向政府提出暂停限行措施的建议，原则上不采取“一刀切”式禁行措施。（记者刘奕湛） 收起全文d
                ",3
2020年02月12日 19:51,4471232093560761,重庆发布,1988438334,122,193,2597,"
                    #重庆市政府新闻发布会#【追根溯源！来听重庆两例确诊案例分析传播链】2月12日，重庆市政府新闻办举行重庆市新冠肺炎疫情防控工作新闻发布会（第十八场）。市疾控中心办公室主任、主任医师龙江讲述了重庆两例确诊案例，详细分析了新冠肺炎病毒主要通过什么方式传播，传播是如何被主动阻断的。并以此提醒市民不聚集、不出门，严格落实好自我居家隔离，就能有效阻断病毒的传播。案例一：某一个确诊病例，通过反复进行调查，都没有办法找到患者的感染来源，他每天的活动也很简单，早上8:30左右出门，坐公交br/>就在一筹莫展的时候，公安部门通过大数据分析等技术手段，把患者发病前的活动轨迹调了出来，活动轨迹能够精确到分，经过详细对比，突然发现这位患者在发病前有一天早上乘坐公交车去体育馆打球的时候，另一位确诊病例恰好也在这时候乘坐公交车去医院看病，这时候就经过交通部门核查两个人公交卡的刷卡记录，发现两个人在同一天、同一时刻乘坐了同一辆公交车，乘车刷卡的时间精确到了秒，而车辆的监控也证明两个人是在同一地点上车，而且相隔很近。当时看病这个人是戴了口罩的，但是在公交车途中他又把口罩摘下来了一段时间。另一人一直没有佩戴口罩，所以传播链一下子就被有力的证据证实了。这也证明在整个疫情防控过程中部门间的合作相当重要。案例二：该确诊病例是某公司的营销人员，在1月底被确诊，他在发病前12天乘坐了一个航班到武汉出差，10天前从武汉乘坐另一航班返渝，正常上班了2天就开始自行居家隔离，前5天社区上门访视时对他进行测量体温的时候显示都正常，但是他在就诊前3天就发现自己出现了咽部疼痛、咳嗽、流鼻涕等症状，他自己以为是普通感冒就自行服药，但是没有好转。在发病前1天再次到医院就诊，然后就确诊了。这个病人后面在居家时做好了居家隔离，谢绝了亲朋好友的访问，也没有聚会，出门均戴口罩。经过专业人员的详细调查，最后确定的密切人员仅仅有2人，而且这2人目前都正常，他既保护了自己，也保护了亲人。他确诊以后亲朋好友和邻居们对他的隔离表示高度赞誉。 收起全文d
                ",27.0
2020年02月12日 18:53,4471217564052109,时间视频,6250824982,28,21,112,"
                    【老人打牌感染新冠肺炎 随后儿子儿媳以及1岁大的孙女都被感染】在2月12日举行的北京市新型冠状病毒肺炎疫情防控工作新闻发布会上，北京市疾控中心副主任庞星火带领大家一起回顾了一例案例。北京有一位老人在棋牌室打牌染病确诊新冠肺炎，之后又将病毒传染给了自己的家人，导致全家“中招儿”。@北京时间直播L北京时间直播的秒拍视频 收起全文d
                ",2
2020年02月12日 19:26,4471225915264735,新华视点,1699432410,188,140,293,"
                    #领航中国#新华社快讯：习近平2月12日主持召开中共中央政治局常委会会议，分析当前新冠肺炎疫情形势，研究加强疫情防控工作。 ​                ",1
2020年02月12日 19:15,4471223146618303,人民网,2286908003,79,58,230,"
                    【中共中央政治局常务委员会召开会议 分析新冠肺炎疫情形势研究加强防控工作】中共中央政治局常务委员会2月12日召开会议，听取中央应对新型冠状病毒感染肺炎疫情工作领导小组汇报，分析当前新冠肺炎疫情形势，研究加强疫情防控工作。中共中央总书记习近平主持会议并发表重要讲话。（央视） ​                ",-1
2020年02月12日 18:26,4471210903867392,Vista看天下,1323527941,87,26,778,"
                    【#西藏唯一确诊病例治愈出院# 直击其在ICU隔离病房画面】2月12日，西藏唯一新冠肺炎确诊病例张某某病愈出院，并将于当天下午坐火车离开西藏。至此，西藏自治区现有确诊病例归零。此前视频显示，张某某在ICU隔离病房已能适当活动。张某某34岁，湖北人，1月22日至24日经由武昌乘火车经西宁到达拉萨市。@新京报我们视频 L新京报我们视频的秒拍视频 收起全文d
                ",2
2020年02月12日 18:41,4471214506770130,环球时报,1974576991,264,46,3243,"
                    【#福建莆田一村庄24例聚集性疫情#：3名病例参加宴席、打牌等活动所致】12日下午，福建省莆田市副市长胡国防在发布会上通报了金川村聚集性疫情情况。1月26日，金川村确诊3例来自同一家庭的新冠肺炎病例。经排查，3名确诊病例曾先后参加该村16日、18日两场露天宴席，且期间频繁参与打牌、搓麻将等，与大多数村民交往密切。27日，金川村疫情确认为莆田市首起聚集性疫情，目前已有确诊病例24例。金川村已通过整村封闭管控、隔离阻断、联防联控等措施遏制疫情。（人民日报） 收起全文d
                ",2
2020年02月13日 03:12,4471343191992436,头条新闻,1618051664,146,589,414,"
                    【湖北十堰市张湾区12日24：00起实施战时管制 所有楼栋封闭管理】据《十堰晚报》报道，12日晚张湾区新冠肺炎疫情防控指挥部发布第27号通告，张湾区全域从2月12日24：00起实施战时管制，所有楼栋一律实施全封闭管理，管制措施原则上以14天为一周期，视全市及张湾区疫情防控效果予以提前解除或持续实施。 ​                ",3
2020年02月13日 03:21,4471345481606220,新浪科技,1642634100,33,100,146,"
                    #世界移动通信大会正式取消#【官宣！GSMA正式取消巴塞罗那MWC大会】原定于在巴塞罗那举行的2020年世界移动通信大会（MWC）的组织方GSMA（全球移动通信系统协会）周三正式宣布，由于新冠肺炎病毒爆发后已有许多公司陆续退展，因此将取消此次大会。O官宣！GSMA正式取消巴塞罗那MWC大会 ​                ",1
2020年02月13日 03:12,4471343132991984,导演米家山,7215875228,45,303,332,"
                    【新华裔：新闻调查72天疫情，字字铭刻在历史的天轮上】武汉新冠肺炎疫情从2019年12月初的首例，到整个12月间的二三十例，发展成一场灾难。72天里，新冠病毒传播力之大，疫情发展之迅速、猛烈，都大大超出人们的想象，其中错过了前30的黄金时间，又在随后20天里失去控制……武汉，九省通衢，有1100万人口+500万流动人口。几乎一夜间，成为一场波及全球疫情的“风暴眼”。本新闻调查首先不是为了追责，而是为了还原真相。这里的全部资料来源于官方疫情通告及相关文件、媒体报道。O新闻调查72天疫情，字字铭刻在历史的天轮上！ 收起全文d
                ",17.0
2020年02月13日 03:17,4471344547130656,英伦圈,2950854882,69,48,176,"
                    【#英国新冠肺炎病例进展# 英国第9例新冠肺炎确诊】 #突发# 据天空新闻、BBC新闻报道，英国第9例新冠肺炎确诊。患者为女性，在降落希思罗后出现症状。据天空新闻报道称，患者为一名几天前刚从中国飞至伦敦的女性，或为中国籍（believed to be a Chinese national），正在接受冠状病毒治疗，使英国的病例总数达到9例。 卫生部确认，该名患者是在中国感染的病毒（The individual acquired the virus in China）。据BBC报道，有消息称，她是在抵达希思罗机场后出现症状，并拨打了NHS热线111，接下来测试呈阳性（确诊）。据《卫报》，患者是一名中国20-30岁左右的女性。上周六（2月8日），她从希思罗机场入境。出现症状后她给NHS111打电话。周日下午，她在伦敦的医院接受检查后回到伦敦的家中进行自我隔离。  目前英国卫生局正在与同航班乘客和其他密切接触人联系她正送至伦敦圣托马斯医院接受治疗，该医院设有传染病专科病房。来自英国公共卫生部的保罗·科斯福德（Paul Cosford）教授告诉英国广播公司（BBC），他的团队正在尽最大努力遏制这种传播。截至2月12日，英国共有1758人参与了新冠肺炎检测，目前9例为阳性（确诊），其余1750例均已排除患新冠肺炎的风险。#英国新型肺炎病例进展# 2英国·英國倫敦 收起全文d
                ",8
2020年02月13日 03:10,4471342756197688,华闻周刊,1899424765,48,33,135,"
                    【#突发#|伦敦出现首例“新冠肺炎”确诊病例！英媒称患者系一中国女性】据英媒报道，伦敦出现第一例“新冠肺炎”确诊病例，使得英国总确诊病例升至9例。据报道，该名患者为华人，于数天前乘飞机抵达伦敦希思罗， 并于今天下午确诊。#伦敦出现一例新冠确诊病例# ​                ",-3
2020年02月13日 02:30,4471332559230534,中国反邪教,1590753120,30,32,137,"
                    【#95后男护士病房内带患者打太极#】在安徽医科大学第一附属医院的新冠肺炎隔离病房内，95后男护士张超带领轻症患者打起了太极拳。他说，简单的太极拳招式可帮助患者适当锻炼，也能帮他们树立乐观的心态。有患者对太极拳特别感兴趣，在病房内和张超展开了“武学研讨”，来看↓（央视）L央视新闻的微博视频 收起全文d
                ",6
2020年02月13日 02:03,4471325710572525,茂哥日记,6340026081,13,6,1427,"
                    特大新闻: #湖北十堰张湾区13日零时起战时管制#！！十堰市张湾区新冠肺炎疫情防控指挥部通告，张湾区全域从2月12日24：00起实施战时管制，管制措施原则上以14天为一周期，视全市及张湾区疫情防控效果予以提前解除或持续实施。微博投票: 你是凭生第一次见证战时管制吗？你是什么感受？#湖北将再建一所应急后备医院##公共场所发现病例停用空调通风系统# 你是凭生第一次见证战时管制吗？ 收起全文d
                ",5
2020年02月13日 03:43,4471350997762266,第一财经日报,1926909715,36,41,108,"
                    【湖北十堰市张湾区今夜零时起实施战时管制 所有楼栋封闭管理】据十堰发布，十堰市张湾区新冠肺炎疫情防控指挥部发布第27号通告，宣布张湾区全域从2月12日24：00起实施战时管制，管制措施原则上以14天为一周期，视全市及张湾区疫情防控效果予以提前解除或持续实施。 ​                ",1
2020年02月13日 02:51,4471337839642798,壹基金,1659626844,7,8,49,"
                    #万众一心抗击新冠肺炎# 据武汉市新冠肺炎疫情防控指挥部获悉：为做好重症收治工作，武汉市定点医疗机构已达40余家，加上火神山、雷神山医院，床位增加到1.2万张，将全部用于收治重症和危重症患者。截至目前，武汉市已启用7个方舱医院，抗疫形势依然严峻。壹基金壹家人的行动，也继续加油。在2月12日，有这些行动——1、面对突如其来的疫情，作为易感人群的孕产妇，由于处在特殊的生理周期以及存在胎儿的原因，更需要特殊关爱。今天，壹基金与萌动联合发起“武汉安心孕期公益行动”，捐赠1300台萌动设备使br/>2、特殊时期里，特殊需求群体和困难家庭也是需要被关心照顾的重点。由壹基金海洋天堂长期支持伙伴——北京市晓更助残基金会发起，融合中国项目网络伙伴联合执行的“特殊需求困难家庭疫情期间紧急救助网络”，针对10个受疫情影响较重的地区进行紧急救助网络地方网格响应，对有紧急救助需求的家庭提供必要的支持，确保心智障碍者及其家庭的安全和基础生活保障，截至2月10日，已初步确立有276个组织加入。连日来，“紧急救助网络”为居家隔离不能外出的心智障碍者及其家长提供了包括康复、居家训练、居家休闲等线上课程。3、此外，乐信公益、壹基金联合春雨医生平台为公众提供24小时不间断线上免费义诊服务，以减轻医院就诊压力，发挥互联网医疗作用，截至2月11日24时，已为48975人次提供义诊服务。4、2月11日，壹基金联合救灾项目8家湖北伙伴——宜都市义工协会、宜昌市启智亲子公益活动中心、孝昌县阳光社会工作服务中心、潜江市义工联合会、天门市志愿者协会、沙洋县义工联合会、汉川市义工联合会、孝感市义工联合会，今日在宜昌市、孝感市、荆门市、潜江市天门市，针对医院、社区、一线疫情防治人员发放一次性医用口罩292000个、酒精155桶、血氧仪330台、无创呼吸机58台、雾化器117台、雾化器耗材1170套、一次性医用手套10000只。5、在物资发货方面，第七批物资中的30台呼吸机12日夜里从河北发往湖北孝感；第十四批物资中的80套单道微量注射泵、350套双道微量注射泵、100套输液泵已运抵武汉。感谢货拉拉、西安顺成物流有限公司、传化•安心驿站、EMS邮政速递物流、跨越速运、顺丰速运、招商局“灾急送”及司机师傅连日来提供的协助运输。6、此外，壹基金联合救灾项目、安全家园项目、义仓网络发展项目的志愿者也坚守在一线，协助本地社区防疫。壹基金安全家园项目在四川、安徽、陕西、吉林、甘肃、山东、广东等9个省的104支社区志愿者救援队，共计1822名队员积极配合当地村委和乡镇开展防疫知识宣传、社区排查、入户调研、环境消杀、防护物资发放、防疫站点设置等工作。壹基金联合救灾项目的1200名志愿者也都奋战在抗“疫”一线，他们来自湖北、内蒙古、四川、安徽、甘肃、宁夏、黑龙江、河南、吉林、山东、河北、辽宁、山西的12个省/市/区。=======================很晚了，马上又是新的一天。晚安，明天仍要继续努力。 收起全文d
                ",39.0
2020年02月13日 02:30,4471332559230239,山西反邪教,5901026157,5,16,7,"
                    【#95后男护士病房内带患者打太极#】在安徽医科大学第一附属医院的新冠肺炎隔离病房内，95后男护士张超带领轻症患者打起了太极拳。他说，简单的太极拳招式可帮助患者适当锻炼，也能帮他们树立乐观的心态。有患者对太极拳特别感兴趣，在病房内和张超展开了“武学研讨”，来看↓（央视）L央视新闻的微博视频 收起全文d
                ",6
2020年02月13日 02:03,4471325760120843,荆门晚报,2511527114,46,6,140,"
                    【荆门市新型冠状病毒感染的肺炎疫情防控指挥部通告】生命高于一切，抢救生命是打赢新冠肺炎疫情防控阻击战的首要任务。为科学合理调配医疗资源，全力以赴抢治新冠肺炎重症、危重症患者，现通告如下：一、将荆门市第一人民医院（北院区）作为东宝区、荆门高新区•掇刀区、漳河新区、屈家岭管理区新冠肺炎确诊患者及全市新冠肺炎重症、危重症患者集中收治定点医疗机构，沙洋县人民医院、钟祥市人民医院、京山市人民医院不再收治新冠肺炎重症、危重症患者。二、自2月13日起，荆门市第一人民医院（北院区）发热门诊停诊。荆门市第二人民医院、荆门市中医医院、掇刀区人民医院继续设置发热门诊。三、荆门市第二人民医院、荆门市中医医院负责收治荆门市中心城区新冠肺炎疑似病例，荆门市第一人民医院不再收治疑似病例。 荆门市新型冠状病毒感染的肺炎疫情防控指挥部2020年2月12日 收起全文d
                ",-3
2020年02月13日 02:41,4471335289507168,湖北发布,2607972104,0,6,8,"
                    【协和医院为危重症患者增加850张床位】2月12日，武汉协和医院紧急改造肿瘤中心院区，用以救治新冠肺炎危重症患者，新开850张床位，24小时内正式收治病人。O网页链接 ​                ",-1
2020年02月13日 05:39,4471380206193104,每日经济新闻,1649173367,11,35,46,"
                    #每经智能报# 1.分析新冠肺炎疫情形势 研究加强防控工作2.武汉百步亭社区从“万家宴”到多个“发热门栋”，有患者家属说：“我哥做了盘菜参加万家宴，后来进了抢救室”3.千亿级产业突遭“黑天鹅” 多位餐饮创始人：我们很难，疫区更难4.20多位平凡人的抗疫阵地：我们的目标是让医护人员吃饱饭5.国家卫健委高级别专家组组长、中国工程院院士钟南山：预计疫情2月中下旬现峰值 可能在4月结束6.“中国医疗耗材之都”河南长垣的春节战疫：企业产量达平时30倍“订单像雪片一样多”7.每一个失职失责都是疫情防控漏洞8.光伏板块接棒A股风口 几乎全线涨停O网页链接 收起全文d
                ",10.0
2020年02月13日 05:48,4471382387351052,每日经济新闻,1649173367,15,26,56,"
                    【减负！#浙江临时下调浙企用气用水用电价格#】刚刚，记者从浙江省发改委了解到，全省疫情期间企业用气用水价格将临时下调。据悉，该委已印发《关于新冠肺炎疫情防控期间临时降低企业用气用水用电价格的通知》。根据通知，省天然气开发有限公司向各通气城市燃气企业销售天然气的门站价格下调每立方米0.14元，全部用于降低企业用气价格。企业(不含天然气发电企业)到户价格按现行用气价格下调10%。降低用水价格，企业到户价格下调10%。采取支持性两部制电价政策。对疫情防控期间暂不能正常开工、复工的企业，放宽容(需)量电价计费方式变更周期和减容(暂停)期限，电力用户即日可申请减容、暂停、减容恢复、暂停恢复。申请变更的用户不受“暂停用电不得小于15天”等条件限制，减免收取容(需)量电费。对于疫情发生以来停工、停产的企业，可适当追溯减免时间。对因满足疫情防控需要扩大产能的企业，原选择按合同最大需量方式缴纳容(需)量电费的，实际最大用量不受合同最大需量限制，超过部分按实计取。为疫情防控直接服务的新建、扩建医疗等场所用电，免收高可靠性供电费。据悉，上述政策措施执行期限为2020年2月1日至4月30日。O减负！浙江临时下调浙企用气用水用电价格 收起全文d
                ",6
2020年02月13日 05:59,4471385194209642,每日经济新闻,1649173367,26,54,72,"
                    #只要CT符合症状就按确诊病例收治#【湖北：只要CT符合症状，就按确诊病例收治】12日，湖北省卫健委官网，除公布疑似病例、确诊病例，首次公布新冠肺炎临床诊断病例具体数字。记者了解到，通报临床诊断病例是与最新版的《新型冠状病毒感染的肺炎诊疗方案》相适应，临床诊断病例可参照确诊病例治疗。武汉大学健康学院全球健康系主任向浩分析，公布临床诊断病例，应该是根据《新型冠状病毒感染的肺炎诊疗方案（试行第五版）》的要求。这一版的诊疗方案在病例诊断上，将湖北省和湖北省以外其他省份进行了区分。湖北以外其他省份仍然分为“疑似病例”和“确诊病例”两类，湖北省增加“临床诊断”分类。并且，湖北省“疑似病例”标准放宽：只要符合“发热和/或呼吸道症状”，“发病早期白细胞总数正常或降低，或淋巴细胞计数减少”这两条临床表现，便可考虑为疑似病例。疑似病例只要具有肺炎影像学特征者，为临床诊断病例。向浩解释，这意味着，疑似病例只要拍CT，有新冠肺炎肺部病变的特征，在没有核酸检测的情况下，就成为临床诊断病例。O湖北：只要CT符合症状，就按确诊病例收治 收起全文d
                ",20
2020年02月13日 05:15,4471374137887016,思想杂谈,1338667624,5,12,10,"
                    【#尼日利亚爆发不明疾病# 15名患者两日内死亡】2月7日，尼日利亚政府警告称一种不明病症在该国爆发，患者会出现呕吐、腹泻、身体肿胀等症状。1月29日，该国首宗病例出现，不到一周已有至少104人感染，15名患者疑似在感染48小时内不治身亡。初期检测显示该疾病非埃博拉或拉萨热，也与新冠肺炎无关。@新京报我们视频 L世面的秒拍视频 收起全文d
                ",-10
2020年02月13日 05:53,4471383578695552,定陶检察,3190998314,24,19,22,"
                    #检察战“疫”#【疫情期间男子向路人吐口水 检察机关：批捕！】2月4日，重庆一25岁男子因与女友争吵后心情郁闷，发泄情绪，他尾随2人吐口水，向1人泼色拉油。2月5日，其因涉嫌寻衅滋事罪被刑拘。经检测，该男子未感染新冠病毒肺炎。目前，重庆市渝北区检察院对该男子作出批捕决定。（重庆检事儿微信） ​​​ 2菏泽 收起全文d
                ",2
2020年02月13日 05:44,4471381389277151,定陶检察,3190998314,17,5,2,"
                    【#新冠肺炎夫妻通过视频见到宝宝#】9日，武汉中部战区总医院的一对新冠肺炎患者夫妇迎来了他们的宝宝。幸运的是，宝宝未被感染，不幸的是，他们必须与宝宝隔离。为了让他们见到宝宝，医护人员建了微信群，来了一场在线团圆。看着宝宝伸着小懒腰，他们的眼眶湿润了…祝你们早日康复，和宝宝真正团圆！L央视新闻的微博视频 2菏泽 收起全文d
                ",4
2020年02月13日 05:52,4471383465333500,定陶检察,3190998314,23,19,20,"
                    #法律答“疫”#【网友问：有人在电梯里故意吐口水 这犯法吗?】有网友在检察日报正义网的法律答“疫”平台问：“最近抖音等短视频软件、朋友圈里很多‘吐口水’的监控视频流出，很多都是在电梯里，想问他们这样在公共区域吐口水犯法吗?”检察官回答：“若是新冠肺炎病人或是疑似病人有此行为，构成以危险方法危害公共安全罪。”律师回答：“若是普通人有此行为，以寻衅滋事罪定罪量刑。”O　　当前,新型冠状病毒感染的肺炎疫情防控工作正处于关键期,为贯彻习近平总书记“加强疫情防控法治宣传和法律服务”等重要讲话精神,落实最高人民检察院有关要求,正义网推出互联网疫情防控法 2菏泽 收起全文d
                ",7.0
2020年02月13日 05:44,4471381326592109,定陶检察,3190998314,16,5,2,"
                    【刑拘！男子寻刺激朝路人吐口水被警方处理！】2月4日，重庆@平安渝北 将朝多名路人吐口水的男子郭某抓获并送医检查，经卫生部门确认其排除感染新冠肺炎。经查，嫌疑人郭某系某餐馆厨师，疫情发生以来，一直无所事事，与女友因琐事吵架后心情郁闷，便以向路人吐口水的方式制造恐慌寻求刺激。郭某已被刑事拘留。L平安渝北的微博视频 2菏泽 收起全文d
                ",1
