score,text
-1,"兰山 公安 铁军 风采 警服 责任 兰山 公安分局 民警 张彦文 下河 救人 返回 疫情 排查 第一线 新型 冠状病毒 疫情 防控 工作 发生 一个 感人 故事 兰山 公安分局 市场 派出所 民警 张彦文 冰冷 刺骨 河水 中救 轻生 返回 防疫 排查 第一线 
"
-1,"召必回 必胜 新型 冠状病毒 走开 
"
1,"湿巾 第三件 杀灭 新型 冠状病毒 萃取 芦荟 精华 随身 一个 透气 柔韧 无纺布 柔软 亲肤 防菌 清洁 手机 眼镜片 耳钉 餐具 消毒 伤口 应急 用途 居家 必备 良品 
"
0,"佛慈 制药 sz 兰州 佛慈 制药 股份 有限公司 公司 应对 新型 冠状病毒 肺炎 疫情 公告 点击 链接 查看 网页 链接 
"
0,"众志成城 防控 疫情 节后 返程 这份 乘坐 火车 宝典 收藏 新型 冠状病毒 科普知识 网页 链接 
"
-1,"众志成城 疫情 公示 贵阳市 新型 冠状病毒 肺炎 新增 确诊 病例 活动 区域 通告 贵州省 卫生 健康 公布 信息 我市 新型 冠状病毒 肺炎 新增 确诊 病例 市民 准确 确诊 病例 信息 推动 社区 落实 国家 社区 防控 群防 群控 贵州省 公布 新型 冠状病毒 感染 肺炎 确诊 病例 信息 通知 现将 新增 确诊 病例 活动 区域 公示 观山 湖区 患者 宋某 居于 贵阳市 观山 湖区 奥林 花园 泰国 普吉岛 乘坐 FD 航班 返回 贵阳 日时 抵达 贵阳 龙洞 机场 乘坐 出租车 返回 奥林 花园 家中 私车 云岩区 水东 社区 未来 方舟 组团 熊某 确诊 病例 家中 聚餐 期间 外出 私车 返回 家中 曾于 楼下 超市 购买 生活 物资 时间 家中 外出 确诊 病例 熊某 密切接触 高危 人群 筛查 采样 随后 居家 隔离 贵阳市 第二 人民 医院 隔离 治疗 诊断 确诊 病例 贵阳市 公共卫生 救治 中心 将军 院区 隔离 治疗 病情 平稳 患者 某某 居于 贵阳市 观山 湖区 碧海 社区 金元 国际 私车 前往 龙里 碧桂园 特拉 小镇 别墅 居住 外出 私车 返回 碧海 社区 金元 国际 家中 外出 私车 贵阳市 第二 人民 医院 发热 门诊 诊治 随后 医院 隔离 治疗 诊断 确诊 病例 贵阳市 公共卫生 救治 中心 将军 院区 隔离 治疗 病情 平稳 中华人民共和国 传染病 防治法 贵阳市 应对 新型 冠状病毒 肺炎 疫情 温馨 提示 出行 史及 活动 轨迹 人员 一是 出行 乘客 司机 活动 轨迹 人员 主动 所在地 居委会 村委会 报备 自行 居家 医学观察 二是 居家 医学观察 期内 早晚 测体温 期间 接触 发热 咳嗽 不适 症状 主动 报告 所在地 居委会 村委会 所在地 居委会 村委会 就近 定点医院 接诊 接诊 就诊 过程 全程 佩戴 口罩 自行 前往 医疗机构 就诊 三是 居家 医学观察 人员 如想 消毒 隔离 当地 疾控中心 专业 人员 解答 指导 贵阳市 应对 新型 冠状病毒 感染 肺炎 疫情 防控 工作 领导小组 办公室 年月日 收起 全文 
"
1,"新型 冠状病毒 未来 依旧 美好 诸多 不幸 锦州 
"
-1,"酒精度 消毒 喷雾 现货 直发 拍瓶 拍瓶 酒精 消毒液 便携 喷雾 杀菌 皮肤 衣物 玩具 手机 键盘 消毒 新型 冠状病毒 耐高温 酒精 杀死 预防 感染 消毒 杀菌 必备品 卷后 大洋 
"
-1,"公示 贵阳市 新型 冠状病毒 肺炎 新增 确诊 病例 活动 区域 通告 贵州省 卫生 健康 公布 信息 我市 新型 冠状病毒 肺炎 新增 确诊 病例 市民 准确 确诊 病例 信息 推动 社区 落实 国家 社区 防控 群防 群控 贵州省 公布 新型 冠状病毒 感染 肺炎 确诊 病例 信息 通知 现将 新增 确诊 病例 活动 区域 公示 观山 湖区 患者 宋某 居于 贵阳市 观山 湖区 奥林 花园 泰国 普吉岛 乘坐 FD 航班 返回 贵阳 患者 某某 居于 贵阳市 观山 湖区 碧海 社区 金元 国际 私车 前往 龙里 碧桂园 特拉 小镇 别墅 居住 外出 私车 返回 碧海 社区 金元 国际 家中 外出 私车 贵阳市 第二 人民 医院 发热 门诊 诊治 随后 医院 隔离 治疗 诊断 确诊 病例 贵阳市 公共卫生 救治 中心 将军 院区 隔离 治疗 病情 平稳 中华人民共和国 传染病 防治法 贵阳市 应对 新型 冠状病毒 肺炎 疫情 温馨 提示 出行 史及 活动 轨迹 人员 一是 出行 乘客 司机 活动 轨迹 人员 主动 所在地 居委会 村委会 报备 自行 居家 医学观察 二是 居家 医学观察 期内 早晚 测体温 期间 接触 发热 咳嗽 不适 症状 主动 报告 所在地 居委会 村委会 所在地 居委会 村委会 就近 定点医院 接诊 接诊 就诊 过程 全程 佩戴 口罩 自行 前往 医疗机构 就诊 三是 居家 医学观察 人员 如想 消毒 隔离 当地 疾控中心 专业 人员 解答 指导 贵阳市 应对 新型 冠状病毒 感染 肺炎 疫情 防控 工作 领导小组 办公室 年月日 网页 链接 收起 全文 
"
1,"真的 哪有什么 白衣天使 十年 二十年 一个 天真无邪 孩子 奔赴 一场 硝烟 战场 做好 用力 挽回 世界 中国 加油 加油 这场 战争 很快 最美 行者 永远 永远 骄傲 中国 历史 最亮 繁星 新型 冠状病毒 ## 医学 ## 热门 收起 全文 
"
1,"第一 财经 年月日 年月日 武汉 封城 期间 国家 卫健委 武汉市 卫健委 国家 疾控中心 新型 冠状病毒 肺炎 定性 通报 汇总 责任 一目了然 
"
1,"长沙 身边 转存 在家 防护 消毒 一段 视频 新型 冠状病毒 外出 回家 正确 消毒 超市 买来 东西 楼下 快递 消毒 手机 表面 附着 病原 微生物 手机 消毒 直播 视频 
"
-1,"那次 近期 出门 吃饭 那天 会饭 奶茶 可惜 新型 冠状病毒 
"
1,"北京 日电 世界卫生组织 总干事 德塞 新冠 病毒 全球 论坛 发表 开幕 讲话 论坛 目标 达成 一份 科研 路线图 新华社 报道 世界卫生组织 全球 传染病 防控 研究 合作 组织 瑞士 日内瓦 举办 科研 路线图 新型 冠状病毒 全球 研究 创新 论坛 德塞 新型 冠状病毒 疫情 全球 政治 资金 科学 领域 团结 考验 全球 发挥 团结 精神 应对 疫情 公开 公平 分享 数据 信息 共享 样本 基因 序列 关键 信息 研究 人员 捐助者 围绕 这一 路线图 协调 工作 指出 疫苗 研发 诊疗 方法 尚未 包括 病毒感染 速度 传染期 试剂 检测 重症 病例 管理 相关 伦理 亟需 寻找 答案 德塞 指出 这次 论坛 一场 涉及 政治 金钱 会议 一场 科学 会议 集体 知识 智慧 经验 回答 尚未 找到 答案 报道 来自 全球 相关 学科 科学家 国家 地区 代表 公共卫生 机构 代表 伦理学 科研 捐助者 代表 现场 在线 形式 参加 为期 两天 论坛 论坛 讨论 重点 包括 新型 冠状病毒 病毒 特性 病毒 动物 来源 环境 病毒传播 流行病学 调查 临床 治疗 医院 感染 控制 药物 研发 候选 疫苗 科研 伦理 疫情 应对 社会科学 公共卫生 措施 成立 全球 传染病 防控 研究 合作 组织 一个 汇集 研究 资助 机构 国际 组织 组织 致力于 国际 合作 传染病 暴发 展开 快速 俄罗斯联邦 圣彼得堡 收起 全文 
"
-1,"巴塞罗那 世界 通信 MWC 新型 冠状病毒 取消 
"
-1,"武汉 医务人员 感染 新型 冠状病毒 晚上 开微 博会 气得 睡不着 武汉 加油 武汉 政府 加油 人命 手上 撕票 word 
"
-1,"日本 撤侨 统计数据 透露 新型 冠状病毒 线索 第二批 包机 接回 人中人 咳嗽 发烧 测试 显示 人均 阴性 网页 链接 
"
-1,"好多年 难受 新型 冠状病毒 肺炎 结束 患者 赶紧 康复 有人 感染 
"
0,"新型 冠状病毒 驰援 武汉 江苏 一个 小型 医院 医院 点事 微博 视频 
"
0,"冠状病毒 空气 活多久 正确 自我 防护 特别 人谈 肺炎 色变 非常容易 恐慌 新闻 电视 报道 大街 口罩 新型 冠状病毒 传染性 之强 网页 链接 来自 用药 助手 
"
-1,"新型 冠状病毒 停滞 一系列 学生 放假 在家 企业 暂停 复工 公共场合 闭门 高铁 班次 停运 一半 客运 班线 停运 流通 进出 小区 办理 通行证 上班族 交叉感染 停留 家里 一个 崭新 会以 一个 美好 启航 想到 被困 一动不动 爸爸妈妈 眼里 女儿 无忧无虑 超长 假期 三十 催婚 洗脑 假期 走上 一条 相亲 排斥 年纪 生活 爸妈 期盼 好像 点头 意见 男生 控制 局面 发展 媒人 牵线 对方 催促 爸妈 盼头 好像 所有人 推着 路上 有种 说话 冠状病毒 嫁出去 感觉 说真的 爸妈 想法 爸妈 总说 好好 相处 另一边 媒人 邀请 男方 吃饭 顿饭 意义 爸妈 爸爸 半信半疑 聊天记录 妈妈 失落 瞬间 脸上 好像 逆行 摔碎 一地 不理不睬 年纪 爸爸 难过 妈妈 伤心 一步 有种 进退两难 骑虎难下 楼上 被窝 睡不着 闺蜜 舒坦 些许 心定 一个 信任 朋友 通电话 纠结 很难 开头 好像 真的 信任 不好 展现 淋漓尽致 看在眼里 算是 上心 不理 态度 好像 介意 朋友 分析 现阶段 处境 我些 意见 建议 好像 漂泊 不想 不想 依赖 走出 三年 伤口 伤疤 真的 不想 爱情 幻想 从那以后 再也 憧憬 未来 失眠 一夜 明天 闷头 大睡 不用 面对 爸爸妈妈 记得 闺蜜 屈服 负责 好像 冒个 屈服 道理 明白 后果 预想 不想 爸妈 触底 反弹 任性 不理 那种 滁州 全椒县 收起 全文 
"
1,"厦门 旅行 攻略 夏天 好看 裙子 旅行 作者 roam 新型 冠状病毒 疫情 建议 出游 旅游 
"
1,"三天 长沙 旅游 攻略 旅行 一件 累人 快乐 作者 Cockchafer 新型 冠状病毒 疫情 建议 出游 旅游 
"
0,"微博 认证 新型 冠状病毒 COVID 疫情 见证者 
"
1,"依然 那条 老街 老街 往日 烟火 气息 一路 沉默不语 想念 凌晨 三点 还会 堵车 贵阳 善待 自然 自然 善待 新型 冠状病毒 贵阳 慕杨 微博 视频 
"
1,"防控 新型 冠状病毒 肺炎 口罩 数量 有限 分钟 节省 佩戴 口罩 抵御 新型 冠状病毒 手段 手中 数量 有限 口罩 延长 使用寿命 守护 健康 央视 新闻 几招 最高人民检察院 微博 视频 
"
-1,"解析 各国 何种 特效药 治愈 冠状病毒 冠状病毒 蔓延 至今 中国 大陆 之外 美国 泰国 台湾 陆续 痊愈 案例 治疗 新型 冠状病毒 感染 过程 支持性 疗法 国家 尝试 抗病毒 药物 痊愈 病人 疗法 疗效 网页 链接 
"
0,"法国 确诊 新型 冠状病毒 病人 中国 痊愈 出院 撒花 希望 赶紧 
"
1,"热天气 驱走 新冠 疫情 特朗普 热天气 杀死 病毒 英国 卫生部长 类似 看法 到来 四月 将会 新冠 疫情 烟消云散 政治家 喜欢 期待 科学家 妄下 论断 十七年 SARS 热天气 带走 新近 中东 呼吸 综合征 MERS 兴起 月份 沙特 发生 高温 热带地区 疫情 明白 高温 驱离 新冠 疫情 新加坡 泰国 马来西亚 越南 热带 四国 共计 确诊 痊愈 痊愈 比例 处于 冬季 中国 确诊 痊愈 痊愈 比例 证据不足 不错 值得 期待 武汉 肺炎 新型 冠状病毒 COVID 收起 全文 
"
-1,"英国 确诊 第例 新型 冠状病毒 病例 英国 每日电讯 报称 患者 中国 公民 几天 中国 飞来 伦敦 下午 伦敦 确诊 英国 
"
1,"屯里 村民 咋样 记者 探访 港北区 圩镇 封闭 管理 村屯 同一天 港北区 新型 冠状病毒 肺炎 疫情 防控 工作 领导小组 指挥部 发布 通告 港北区 圩镇 上莲村 莲南 实行 封闭式 管理 网页 链接 
"
0,"新疆 兵团 新增 新型 冠状病毒 肺炎 确诊 病例 首批 治愈 出院 网页 链接 
"
-1,"新型 冠状病毒 影响 世界 通信 大会 取消 MWC 巴塞罗那 正式 取消 
"
0,"山城 重庆 三日 整整 一个 星期 攻略 路线图 第一天 第二天 第三天 作者 YYH 新型 冠状病毒 疫情 建议 出游 远方 旅行 
"
-1,"华中科技大学 教师 万谦及 妻子 八岁 女儿 岳母 一家 四口 确认 感染 新型 冠状病毒 医院 床位 万谦带 一家 四口 回家 隔离 治疗 网络 记录 抗病 过程 
"
0,"中国 春节 进口 亿只 口罩 新型 冠状病毒 疫情 暴发 口罩 生活 用品 仅仅 生产 远远不够 需求 唯一 办法 进口 隆昌 
"
0,"湖南 防控 新型 肺炎 最新 通报 湖南 新增 出院 累计 报告 确诊 病例 治愈 出院 湖南 新增 确诊 病例 年月日 湖南省 报告 新型 冠状病毒 肺炎 新增 确诊 病例 新增 死亡 病例 新增 出院 病例 截止 湖南 治愈率 全国 同江 同湖 同舟共济 详情请 硬扎 湖南 书记 省长 借给 武汉 黄冈 人民 快点 收起 全文 
"
1,"日时 新型 冠状病毒 肺炎 疫情 最新 情况 日时 新型 冠状病毒 肺炎 疫情 最新 情况 
"
0,"湖南 旅游 攻略 长沙 张家界 凤凰 经典 路线 品赏 火辣 湘江 美食 景点 美食 线路 全攻略 新型 冠状病毒 疫情 建议 出游 抗击 病毒 在家 
"
-1,"IGG hk 血样 检测 新型 冠状病毒 分钟 感染 点击 链接 查看 网页 链接 
"
-1,"这次 新型 冠状病毒 原定 世界 通信 大会 MWC 取消 
"
1,"值得 收藏 西塘 旅行 攻略 景点 推荐 酒店 推荐 西塘 当地 交通 线路 推荐 西塘 特色美食 西塘 周庄 乌镇 开发 现代化 酒吧 晚上 热闹 值得 一去 温馨 提醒 新型 冠状病毒 疫情 建议 出游 
"
-1,"四川 禽流感 ## 四川 西充 发生 致病性 禽流感 疫情 ## 新型 冠状病毒 肺炎 前线 相关 报道 医院 调整 患者 就医 方式 程度 减少 交叉感染 减少 病毒传播 几率 患者 就医 全副武装 穿着 网络 隔离 前来 就医 真的 身体 疾病 第一 时间 医院 看病 看病 期间 口罩 勤洗手 消毒 做好 防护 措施 医院 挂号 问诊 检查 距离 医院 就诊 会先 测量体温 医院 指示 标志 通道 就诊 问到 去过 接触 咳嗽 发热 症状 如实 告知 医院 就诊 结束 口罩 丢弃 http tcn AhhqdNb 收起 全文 
"
1,"步长 制药 下属 公司 国家 重点 实验室 研发 新型 冠状病毒 疫苗 项目 http tcn AhUwiyL 
"
-1,"连续 半个 多月 久坐 引发 腰疼 床上 五个 小时 办法 入睡 害怕 疫情 害怕 报表 害怕 天亮 新型 冠状病毒 咬着牙 苦撑 希望 疫情 快快 希望 好好 一会儿 疫情 结束 金华 
"
-1,"有生之年 非典 汶川 地震 新型 冠状病毒 
"
0,"扩散 防控 新型 冠状病毒 越西 版本 顺口溜 防控 新型 冠状病毒 越西 版本 顺口溜 http tcn AhUwSPs 
"
1,"感觉 控制 新型 冠状病毒 肺炎 疫情 中国 社会 中国 生活 事件 头等大事 成功 控制 疫情 恢复 生活 社会 运行 胜利 计划 目标 程度 影响 改变 坦然 面对 建设项目 推后 资金 用途 调整 改变 可办 可不 办之事 果断 取消 防疫 民生 放在首位 势在必行 收起 全文 
"
1,"最新 疫情 地图 ## 湖北 空姐 哽咽 鞠躬 致谢 催泪 湖北 空姐 广播 哽咽 致敬 驰援 家乡 福建 医疗队 驰援 湖北 福建 医疗队 乘坐 厦门航空 MF 航班 福州 直飞 宜昌 福建 医疗队 包机 一名 宜昌 乘务员 广播 催泪 告白 医务人员 家乡 人民 春天 最美 行者 致敬 聚焦 新型 冠状病毒 肺炎 http tcn AhACvDy 收起 全文 
"
1,"战疫 个旧市 贯彻落实 总书记 指示精神 全力以赴 抓好 疫情 防控 习近平 总书记 北京市 调研 指导 新型 冠状病毒 肺炎 疫情 防控 工作 坚定 信心 顽强 意志 果断 措施 打赢 疫情 防控 人民战争 总体战 阻击战 习近平 总书记 讲话 个旧市 广大干部 群众 强烈反响 干部群众 打赢 疫情 防控 阻击战 注入 强大 信心 动力 点击 下方 链接 阅读 全文 http tcn AhUwObS 收起 全文 
"
1,"萨克森 瑞士 公园 景观 独一无二 地貌 多姿多彩 栖息 种类 繁多 动植物 新型 冠状病毒 疫情 建议 出游 
"
1,"新型 冠状病毒 科普知识 预防 新型 冠状病毒 肺炎 抗击 新冠 肺炎 江西 ## 爱心 守望 情暖 http tcn RWxjZe 
"
1,"清明 出关 好好 听听 抗疫 民谣 新型 冠状病毒 春花 战胜 疫情 打败 肺炎 Live http tcn AhUwWsA QQ 音乐 
"
-1,"新型 冠状病毒 下午 火神 医院 护士 吴亚玲 母亲 突发 主动脉 夹层 破裂 云南昆明 过世 得知 消息 吴亚玲 泪如雨下 面向 方向 鞠躬 悼念 去世 母亲 稍微 平复 心情 吴亚玲 投入 工作 http tcn AhUwTNb 
"
1,"年月日 元月 发现 新型 冠状病毒 武汉市 封域 恐惧 封城 停运 时间 仿佛 停止 仿佛 被定 母亲 分隔 相距 十公里 空间 思念 古风 武汉三镇 云俱黑 思念 熬煎 夜难 新冠 病毒 肆虐 亲疏 相逢 鬼魅 不承孝母 膝下 咫尺天涯 家弗归 祈盼 云开 阴霾 万物 和谐 明媚 收起 全文 
"
0,"工作 场所 防控 新型 冠状病毒 单位 复工 上下班 途中 防控 新型 冠状病毒 http tcn AhUwjYG 来自 同花顺 
"
0,"全国 省市 开学 时间 汇总 山东 江苏 浙江 河北 云南 陕西 河南 保护 学生 阻断 新型 冠状病毒 校园 师生 身体健康 影响 教育部 发出通知 全国 大中小学 延迟 春季 开学 http tcn AhUwjiR 
"
1,"抗击 疫情 希望 同行 新型 冠状病毒 ## 疫情 之下 武汉 ## 媒体 杨剑 大作 流而上 何不 武汉市 长暖暖心 为之动容 文中 描写 连夜 一首歌 周仕长 不好 把握 杨剑 这份 真情 真心 希望 武汉市 http tcn RkilR 收起 全文 
"
1,"昨天 公司 湖北省 慈善 总会 募捐 万块 用作 新型 冠状病毒 专项 一家 小微 企业 代表 关怀 大年初一 拜年 走街串巷 最远 楼下 买点 生活用品 有天 打算 年初 开工 至今 观望 想要 起码 农历 中旬 损失 这次 疫情 发生 反思 东西 太多 追求 发展 道路 投入 资金 研究 武器 探索 亿光年 星球 人类 认知 遥远 疫情 面前 渺小 疫情 这么久 找到 解决 方法 病毒 解释 全球 早已 几大 病毒 迄今 攻破 非典 新型 冠状病毒 时隔 病毒 研究 投入 追求 生活品质 路上 浪费 物资 破坏 生态环境 绿水青山 金山 银山 绿水青山 人生 平安 时代 仿佛 告诉 行走 方向 几个 干活 饥荒 经济体 肯定 重创 封闭 段时间 来说 我国 经济损失 足以 全国 疫情 生物 研究 机构 人类 疫情 停息 每次 付出 惨重 代价 鼓舞 打赢 这场 战役 疫情 肯定 控制 疫情 面前 何来 每次 好像 告诉 忽视 重视 担心 他国 武器 随时 到来 灾难 生活 肯定 恢复 往日 活力 希望 困了 睡觉 天佑 中华 天佑 人类 郴州 香榭丽舍 三期 收起 全文 
"
-1,"疫波 未平 疫波 新型 冠状病毒 肺炎 消失 禽流感 四川 禽流感 归来 不服输 少年 提出 这次 疫情 带来 改变 已有 陌川 MC 粉熊 微博 老兵 李连明 这次 疫情 带来 改变 
"
-1,"母亲 生病 那种 床上 佛主 见面 大病 拖累 生病 花钱 我能 照顾 害怕 身体 很差 精神压力 越来越 难以 背负 债务 过年 在家 小时 一到 天亮 打电话 语音 微信 四处奔波 借钱 询问 小贷 公司 疲于 劝阻 露出 那一付 表情 一再强调 债务 影响 解释 全身而退 背负 昂贵 恩情 像是 无力 自我安慰 年月日 情人节 前两天 新型 冠状病毒 疫情 爆发 期间 居家 隔离 第天 接到 语音 通话 通话 平生 频繁 话筒 那头 传来 声音 过年 看开 放下 灵光 乍现 默默 指甲 掐进 记下 干嘛 月份 过年 返程 上海 大年初三 外婆 我妈 沉默 事情 临走 别怨 投胎 庆幸 选择 儿子 两头 年龄 增长 背对背 对方 远去 回头 牵扯 揪心 越来越 抓住 对方 老到 折腾 老到 现实 妥协 也许 靠近 刚刚 搬到 陡门 组团 告诉 房间 装修 两张 单人床 五星级 酒店 上海 收起 全文 
"
-1,"尼泊尔 中国 接壤 地区 接触 感染 病例 环球时报 热点 关注 此前 尼泊尔 媒体报道 尼泊尔 中国 樟木 口岸 毗邻 Sindhupalchowk 地区 疑似 新型 冠状病毒 肺炎 病例 人数 达百人 尼泊尔 媒体 今日 病例 新型 冠状病毒 感染 尼泊尔 媒体报道 截图 尼泊尔 当地 媒体 报道 Sindhupalchowk 排除 患病 人员 感染 新型 冠状病毒 可能性 地区 卫生局 局长 Durga Dutta Chapore 周二 这起 病毒感染 事件 研究 调查 最终 排除 新型 冠状病毒 感染 地区 来自 中国 人员 往来 活动 当地 部门 指派 卫生部门 人员 病毒感染 人员 治疗 地区 病毒感染 人数 有人 接受 治疗 回家 病情 危重 地区 卫生局 流行病学 疾病 控制 相关 测试 查明 地区 患病 原因 报道 当地 民众 写信给 尼泊尔 卫生 人口 高度 怀疑 新型 冠状病毒 感染 敦促 确诊 病例 找出 原因 收起 全文 
"
-1,"新型 冠状病毒 ## 冠状病毒 法国 卫生部 今日 法国 发现 确诊 新型 冠状 病毒感染者 两名 病愈 出院 两名 患者 来自 武汉 游客 法国 
"
0,"冲冲 新型 冠状病毒 肺炎 浙江 疫情 地图 一览 网页 链接 
"
-1,"迎接 这场 新型 冠状病毒 所有人 不用 上班 天天 在家 闭关 一个月 一件 伤心 事情 回来 几天 心情 低落 想着 人生 一个 转折点 没有勇气 离开 春天 一向 选择 向阳 太阳 元气 满满 烦恼 留给 黑夜 春天 像是 一年四季 早晨 感觉 生机勃勃 无限 几天 在家 想着 疫情 报个 瑜伽 阳台 花种 客厅 桌子 毛笔字 练起来 厨房 买个 烤箱 学着 做做 蛋糕 回来 喜欢 事先 想先 归期 愿能 找回 收起 全文 
"
1,"新型 冠状病毒 不知 过门 天数 疫情 早日 结束 恢复 往日 人山人海 繁华 家里 日子 只能 追剧 星期 亲爱 热爱 德鲁 酒店 该用 感动 温暖 
"
-1,"恐慌 病毒 可怕 消除 恐慌 方法 接近 真相 知晓 真相 至少 制造 假想 新型 冠状病毒 
"
1,"老人 跳楼 新型 冠状病毒 天佑 苍生 武汉 排查 出名 重症 患者 入院 黄西炮 微博 视频 一手 明星 动态 热点 事件 搞笑 幽默 段子 微博 网页 链接 
"
0,"退游 没意思 learn learn learn 武汉 新型 冠状病毒 加油 武汉 加油 中国 武汉 早日康复 恢复 往日 平静 漯河 舞阳县 
"
1,"顺德 好吃 来源 LostIN 着迷 新型 冠状病毒 疫情 建议 出游 抗击 病毒 在家 
"
-1,"酒精 免洗 洗手液 ml 武汉 加油 ml 酒精 消毒液 洗手液 新型 冠状病毒 耐高温 酒精 杀死 医用 酒精 喷雾 预防 交叉感染 杀毒 消毒 必备品 运费 卷后 大洋 
"
0,"西藏 那曲 军分区 司令员 新型 冠状病毒 建言献策 QQ 浏览器 西藏 那曲 军分区 司令员 新型 冠状病毒 建言献策 许昌 襄城县 
"
1,"橙縣 公共 衛生局 OCHA 與爾灣 加大 染病 醫學院 晚間 聯合舉 行針 當前 新型 冠狀 病毒 疫情 報告 研討會 自傳 染病 流行病 人口 醫院 感染 預防學 統計學 學生 健康 中心 八位 專家 公眾 傳達關 新型 冠狀 病毒 最新 信息 网页 链接 
"
1,"山西 年月日 山西省 新型 冠状病毒 肺炎 疫情 情况 年月日时 至时 山西省 报告 新增 新型 冠状病毒 肺炎 确诊 病例 累计 确诊 病例 新增 治愈 出院 累计 治愈 出院 现有 在院 隔离 治疗 重症 危重症 累计 追踪 密切接触 当日 解除 医学观察 有人 接受 医学观察 收起 全文 
"
-1,"据估计 今年春节 期间 中国 智能手机 销量 去年 同比 下降 Lee 减产 担忧 分析 人士 新型 冠状病毒 爆发 显示器 制造商 带来 影响 解决 LCD 行业 供应 过剩 抬高 产品价格 
"
1,"厦门 旅行 攻略 夏天 好看 裙子 旅行 作者 roam 新型 冠状病毒 疫情 建议 出游 热门 旅行家 
"
1,"实时 播报 山西 最新 通报 新增 例新冠 肺炎 确诊 病例 累计 确诊 年月日时 至时 山西省 报告 新增 新型 冠状病毒 肺炎 确诊 病例 累计 确诊 病例 新增 治愈 出院 累计 治愈 出院 现有 在院 隔离 治疗 重症 危重症 
"
1,"抛弃 宠物 杀害 微博 太多 看长 家里 宠物 肯定 管理 宠物 无需 多嘴 插手 同城 疫情 想要 弃养 宠物 身体健康 情况 我家 宠物医院 送过来 帮养 疫情 归还 希望 抛弃 宠物 接触 疫情 隔离 ## 宠物 宅家 被迫 营业 ## 世卫 组织 无证据 显示 宠物 感染 ## 宠物 传染病 ## 发现 宠物 传染 新型 冠状病毒 北京 收起 全文 
"
-1,"真的 新型 冠状病毒 影响 MWC 巴塞罗那 正式 取消 我天 华为 vivo oppo 小米 中兴 这下 损失 好大 
"
-1,"新型 冠状病毒 症状 明白 脱水 导致 发烧 脱水 降低 体温 补充 生理盐水 脱水 导致 全身 乏力 酸软 体内 水分 电解质 失衡 不利于 摄氧 状态 摄氧 导致 呼吸困难 衰竭 武汉 肺炎 重症 患者 特征 个人观点 输液 补充 电解质 生理盐水 口服 肺热 咳喘 口服液 雾化 消炎 吸氧 收起 全文 
"
0,"金边 抗击 新型 肺炎 第一线 年月日 山西省 新型 冠状病毒 肺炎 疫情 情况 年月日时 至时 山西省 报告 新增 新型 冠状病毒 肺炎 确诊 病例 累计 确诊 病例 新增 治愈 出院 累计 治愈 出院 现有 在院 隔离 治疗 href javascript void action type fl fold 收起 全文 
"
0,"节后 返程 这份 乘坐 火车 宝典 收藏 新型 冠状病毒 科普知识 网页 链接 
"
0,"全国 省市 开学 时间 汇总 山东 江苏 浙江 河北 云南 陕西 河南 保护 学生 阻断 新型 冠状病毒 校园 师生 身体健康 影响 教育部 发出通知 全国 大中小学 延迟 春季 开学 网页 链接 
"
1,"全世界 任嘉伦 夜半 有感 努力 总有一天 东西 拥抱 就要 上班 半夜 醒来 有感 希望 安好 无恙 早日 战胜 病毒 想起 一件 几天 急诊科 医生 发现 发现 新型 冠状病毒 患者 感染 医护人员 剧情 貌似 当天 第二天 控制 希望 科研 医护人员 加油 绿洲 收起 全文 
"
1,"稷山 身边 年月日时 至时 山西省 报告 新增 新型 冠状病毒 肺炎 确诊 病例 累计 确诊 病例 新增 治愈 出院 累计 治愈 出院 现有 在院 隔离 治疗 重症 危重症 累计 追踪 密切接触 当日 解除 医学观察 有人 接受 医学观察 运城 稷山县 收起 全文 
"
1,"感激不尽 第二 救命 物资 送来 中国 人物 新型 冠状病毒 影响 繁忙 城市 变得 空旷 热闹 春节 变得 安静 唯有 壮士断腕 声音 回荡 大街小巷 网页 链接 
"
-1,"上海 新增 确诊 病例 累计 确诊 周刊 战疫 上海 卫健委 官方 微信 消息 年月日 上海市 排除 新型 冠状病毒 肺炎 疑似病例 新增 确诊 病例 本市 常住人口 日时 上海市 累计 排除 疑似病例 发现 确诊 病例 确诊 病例 男性 女性 年龄 病情 平稳 病情 危重 重症 治愈 出院 死亡 尚有 疑似病例 排查 收起 全文 
"
-1,"河北 新增 新冠 肺炎 确诊 病例 累计 确诊 年月日 河北省 报告 新型 冠状病毒 肺炎 新增 确诊 病例 沧州市 张家口市 唐山市 邯郸市 廊坊市 新增 治愈 出院 病例 邯郸市 保定市 张家口市 秦皇岛市 新增 死亡 病例 沧州市 新增 疑似病例 邢台市 唐山市 沧州市 石家庄市 秦皇岛市 定州市 日时 河北省 累计 报告 确诊 病例 死亡 现有 重症 病例 累计 治愈 出院 确诊 病例 沧州市 唐山市 保定市 邯郸市 廊坊市 石家庄市 张家口市 邢台市 秦皇岛市 衡水市 承德市 死亡 病例 沧州市 邢台市 重症 病例 沧州市 张家口市 唐山市 秦皇岛市 邯郸市 保定市 石家庄市 承德市 衡水市 邢台市 廊坊市 出院 病例 沧州市 保定市 廊坊市 邢台市 邯郸市 石家庄市 唐山市 张家口市 衡水市 承德市 秦皇岛市 现有 疑似病例 累计 追踪 密切接触 当日 解除 隔离 医学观察 现有 接受 隔离 医学观察 收起 全文 
"
