,wb_url,微博条数,comment
11578,29,,熬过去，就好了，人生不过就是一场短暂的旅行，遇到这样的事情，只能尽量放松心情，迎接命运的安排。加油！希望能有更多人从病房里健康的走出来，医务人员，社会对你们无以为报，终我一声，都会努力为你们的荣誉而战，如果有你们需要的事情，一定不推辞，这是我的感恩。
11579,29,,中国会好起来的
11580,29,,美国也不行啊 流感
11581,29,,很多外国人离开了，还有一些选择了在中国坚守，因为舍不得自己的宠物。仅这一点就值得表扬
11582,29,,哦
11583,29,,请将惠迪吉的心理咨询热线推送给需要的人，一起合力于爱 ??以爱的力量 ??点燃生的希望 疫情进入关键期，惠迪吉24小时心理援助，请求多多转发扩散： 021-53521907??13321896118
11584,29,,預防疫情由你我做起，請自救 please wear the mask.????????
11585,29,,
11586,29,,棒棒哒
11587,29,,哈哈哈，一整套流程和我非常像……脱鞋洗手消毒一切摘下口罩再洗手……
11588,29,,口罩不能喷酒精
11589,29,,加油，我们一直在关心你！
11590,29,,哪个超市涨价卖口罩，需要举报一下，可以罚他倾家荡产，。
11591,29,,
11592,29,,谢谢
11593,29,,加油鸭
11594,29,,每一个城市都会再次繁华美丽
11595,29,,注意防护，保护好自己和身边的人，平安
11596,29,,只有我注意到视频里面有一个人在外面的时候都没有戴口罩吗
11597,29,,N95如果超过正常售价是可以像工商局举报的
11598,29,,想看你在隔离区的日子我有个朋友也是last flight飞回Denver的，但是她没有去隔离区……
11599,29,,84消毒液不要喷洒在衣物和经过染色处理的用品上，尤其是深色的。因为它会导致衣物褪色。 保安大叔没载口罩！另外鞋底是重要的消毒部位
11600,29,,保安大叔没载口罩！另外鞋底是重要的消毒部位
11601,29,,建议举报口罩卖你两百的商家！
11602,29,,
11603,29,,谢谢你们发声
11604,29,,其实很大一部分是外来人口，这阶段人少是肯定的，但没法跟正常的时候相比，春节的时候北京的情况跟现在也差不太多
11605,29,,We are human
11606,29,,
11607,29,,谢谢你
11608,29,,来了
11609,29,,喜欢听这种舒服的发音，可惜我不会，哎。我还发现了跟我同款hair recipe洗发水
11610,29,,
11611,29,,棒
11612,29,,现在的中国街道有种我在意大利18:00以后的感觉……
11613,29,,只能出门两小时，时间够吗
11614,29,,不要随便出门
11615,29,,看了一半出来了 老马你口罩上面铁条没压好这样很危险呀 口罩得戴的严丝合缝才行吧
11616,29,,我感觉他回家也是很正常的，国外家人也会担心
11617,29,,英语说挺好
11618,29,,Some of my friends in the States are interested in donating supplies. I’ve been looking into this for a while but not sure which ones will actually get to Wuhan. Do you happen to know any reliable sources for donation from the US?
11619,29,,值班的竟然没戴口罩
11620,29,,火锅大王的一个视频更多客观的思考
11621,29,,如果可以的话，就别再回来了，鬼城这么落魄，不值得您回来，还有哦，北京是我的家，关键时候听国家指挥，不给大家添麻烦，哪儿都不去！人民币好赚，中国人好骗，大难临头您快点跑，跑慢了您就被传染了哈！
11622,29,,口罩鼻梁的位置捏好一点喔
11623,29,,居然住在我单位附近，看到了熟悉的街道和绿叶子超市
11624,29,,希望武汉政府可以把钱物质都给一线
11625,29,,
11626,29,,天哪，看着你的视频，我特别想帮你把口罩的铁丝贴贴紧，离你的鼻子太松了，很危险的，还有你的手一定要戴手套，感觉好像已经碰到那个栏杆和玻璃了。三里屯京客隆人还挺多的，出乎意料。现在绿叶子人少，倒是挺适合你们。还有新源里已经有社区有确诊患者了，你们千万不要去那边的菜场买菜啊。
11627,29,,四十岁的湖北老爷们，看见北京街道都空空的，眼泪莫名就出来了，这是我们多灾多难的国家！
11628,29,,加油
11629,29,,我觉得吧，像这样的高级口罩，不需要买太多，应该吧高级口罩留给一线的医护人员，还有我觉得你买的东西有点少吧，我出门买俩大袋米，几打包蔬菜，一包零食，一俩瓶饮料
11630,29,,
11631,29,,老马一定要保护好自己，平安
11632,29,,
11633,29,,我们湖北已经像空城一样
11634,29,,
11635,29,,
11636,29,,
11637,29,,注意身体
11638,29,,注意安全！一路顺风
11639,29,,
11640,29,,英文不错
11641,29,,
11642,29,,又不是我
11643,29,,有京东天猫超市 需要去采购这些吗？
11644,29,,完整看完了 美国那边好像流感也特别严重，你也要小心啊。记得回来
11645,29,,
11646,29,,第一次看你的视频。现在只能通过微博这些软件了解全国各地的情况了
11647,29,,被你发的视频感动了，谢谢你，希望你还能回到中国！
11648,29,,谢谢，拍的非常客观。我们没有害怕，因为我们非常信任我们的国家，她是我们最强大的后盾。期待你疫情过后回来中国呀~
11649,29,,待一起 好起来 加油??
11650,29,,三里屯？人山人海的突然没人了感觉很奇怪
11651,29,,赞????
11652,29,,是否觉得中国很有人情味
11653,29,,看不到我们武汉的报道
11654,29,,袜子一起洗并不卫生
11655,29,,早日康复！一切平安！
11656,29,,don’t freak out，don‘t panic
11657,29,,四川菜价贵
11658,29,,发油管吗？
11659,29,,出一趟回来这么严格啊，我没做到……
11660,29,,深思
11661,29,,
11662,29,,
11663,29,,？这美国人北京话说的比我好？
11664,29,,
11665,29,,一切安好……
11666,29,,我都不出门
11667,29,,少见
1,4465415923110259,第84条电影频道融媒体中心,和蔡徐坤一起为武汉加油！大家一定要戴好口罩！做好防护！
2,29,,和蔡徐坤一起加油!!!
11670,29,,和蔡徐坤一起为武汉加油
11671,29,,大家一定要注意防范，一起加油共度难关
11672,29,,致敬医护人员！大家一定要戴好口罩！做好防护！武汉加油！中国加油！
11673,29,,和蔡徐坤一起 为武汉加油??
11674,29,,和 一起为武汉加油中国加油
11675,29,,和蔡徐坤一起向医护人员致敬！大家一定要戴好口罩，做好防护！武汉加油，中国加油！
11676,29,,和蔡徐坤一起为武汉加油
11677,29,,和蔡徐坤一起为武汉加油，湖北加油，一线医护人员注意安全你们辛苦了
11678,29,,和蔡徐坤一起，为武汉加油！向一线医护人员致敬万众一心，一定能打赢这场战??
11679,29,,和蔡徐坤一起加油，我们可以的
11680,29,,和蔡徐坤一起为武汉加油，向医护人员致敬
11681,29,,和蔡徐坤一起为武汉加油 愿一切顺利 平安健康
11682,29,,和蔡徐坤一起为武汉加油??
11683,29,,时刻关注武汉！和 一起为武汉加油！大家一直在！????加油！
11684,29,,和蔡徐坤一起为武汉加油！
11685,29,,和 一起为中国加油 抗击疫情 我们在一起
11686,29,,和吴亦凡一起为武汉加油！为中国加油
11687,29,,和蔡徐坤一起为武汉加油！同时呼吁大家一定保护好自己！一起加油！
11688,29,,和吴亦凡一起为武汉加油！湖北加油！
11689,29,,万众一心，众志成城，吴亦凡粉丝和吴亦凡一起为武汉加油，为湖北加油，中国一定能打赢这场防疫战中国加油向一线的医护人员致敬
11690,29,,和吴亦凡一起为武汉加油！中国加油！
11691,29,,和吴亦凡一起为武汉加油！湖北加油！中国加油????
11692,29,,万众一心，众志成城，吴亦凡粉丝和吴亦凡一起为武汉加油，为湖北加油，中国一定能打赢这场防疫战中国加油向一线的医护人员致敬
11693,29,,和蔡徐坤一起为武汉加油！！
11694,29,,和吴亦凡 一起为武汉加油！为中国加油！愿国泰民安
11695,29,,勤洗手戴口罩 中国加油
11696,29,,和 一起关注疫情，为医护工作者点赞！
11697,29,,和吴亦凡一起为武汉加油
11698,29,,和蔡徐坤一起为武汉加油！大家一定要戴好口罩！做好防护！
11699,29,,和吴亦凡一起为武汉加油
11700,29,,和蔡徐坤一起为医护人员们加油
11701,29,,和吴亦凡一起为武汉加油！为中国加油
11702,29,,众志成城，和蔡徐坤一起为武汉加油??
11703,29,,致敬医护人员！大家一定要戴好口罩！做好防护！武汉加油！中国加油！
11704,29,,致敬医护人员，和蔡徐坤一起为武汉加油，为中国加油
11705,29,,吴亦凡粉丝和 一起为武汉加油#武汉加油# ，为祖国祈福??????，我们一定可以战胜疫情，致敬前方英雄们
11706,29,,吴亦凡粉丝和 一起为武汉加油#武汉加油# ，致敬前方英雄们
11707,29,,万众一心，众志成城，吴亦凡粉丝和吴亦凡一起为武汉加油，为湖北加油，中国一定能打赢这场防疫战中国加油向一线的医护人员致敬
11708,29,,和吴亦凡一起为武汉加油！！
11709,29,,和吴亦凡一起为武汉加油！??????
11710,29,,和蔡徐坤一起为全国人民打气！
11711,29,,梅格妮/曼和吴亦凡 一起为武汉祈福，加油武汉 ，谢谢你白衣天使，向你们致敬。待你们平安归来，天佑华夏!
11712,29,,和吴亦凡 一起为武汉加油，中国加油
11713,29,,中国加油
11714,29,,一起加油
11715,29,,和吴亦凡一起为武汉加油！相信一切都会好起来的！！加油
11716,29,,致敬一线医务人员，中国加油??
11717,29,,吴亦凡
11718,29,,一起为武汉加油
11719,29,,和 一起为武汉加油！
11720,29,,和吴亦凡一起为武汉加油
11721,29,,和吴亦凡一起为武汉加油??
11722,29,,#万众一心打赢疫情防控阻击战#
11723,29,,和 一起为#武汉加油# ！！为中国加油！！大家照顾好自己，打赢这场防疫战
11724,29,,和吴亦凡 一起为武汉加油！为中国加油！
11725,29,,勤洗手戴口罩，和蔡徐坤一起为武汉加油
11726,29,,听一博的话少出门不出门，家里乖乖窝着，等待疫情消失
11727,29,,和王一博一起为武汉加油，为中国加油，做好防护，不串门
11728,29,,和 一起为湖北加油，大家一定要注意安全！
11729,29,,和正能量艺人王一博一起万众一心对抗疫情，从我做起
11730,29,,和王一博一起
11731,29,,和王一博一起为武汉加油！
11732,29,,和蔡徐坤一起为武汉加油
11733,29,,和蔡徐坤一起为武汉加油
11734,29,,和王一博一起为武汉加油！共渡难关
11735,29,,和 一起为武汉加油
11736,29,,一起为武汉加油！！！打赢这场病毒攻坚战！！！
11737,29,,和蔡徐坤一起为武汉加油
11738,29,,和蔡徐坤一起为武汉加油
11739,29,,武汉加油 大家一起努力
11740,29,,戴口罩勤洗手少去人多的地方 致敬医护人员 致敬祖国 中国加油
11741,29,,和蔡徐坤 一起为武汉加油，为中国加油
11742,29,,#百位明星素颜倡议疫情防控# 让我们和王一博携手，万众一心，打赢疫情防控阻击战。加油武汉 加油中国????
11743,29,,#百位明星素颜倡议疫情防控# 让我们和王一博携手，万众一心，打赢疫情防控阻击战。
11744,29,,正能量满满的
11745,29,,和 一起为武汉，为前线所有医务人员加油！！
11746,29,,和吴亦凡一起为#武汉加油#
11747,29,,和 一起为武汉加油！
11748,29,,和蔡徐坤一起为武汉加油！为中国加油
11749,29,,大家一定要戴好口罩，保护好自己，和蔡徐坤一起向所有的医护人员们致敬！
11750,29,,致敬医护工作者 和蔡徐坤一起为武汉加油 为中国加油
11751,29,,和吴亦凡一起为武汉加油，中国加油，
11752,29,,和吴亦凡一起为武汉加油
11753,29,,和吴亦凡一起为武汉加油??吴亦凡
11754,29,,大家都要保护好自己！和 一起为武汉加油！中国加油！
11755,29,,和蔡徐坤一起做好防护措施，所有前线人员一定要平安归来
11756,29,,和 一起为武汉加油！
11757,29,,和蔡徐坤一起为武汉加油！
11758,29,,和蔡徐坤一起为武汉加油??
11759,29,,加油武汉加油中国！蔡徐坤粉丝会同 一起努力贡献自己的力量！
11760,29,,和蔡徐坤一起，向一线医护人员致敬！你们辛苦啦！等你们回家！
11761,29,,和蔡徐坤一起，为武汉加油
11762,29,,和蔡徐坤一起为武汉加油
11763,29,,戴好口罩，勤洗手，和蔡徐坤一起为武汉加油，我们一起，共度难关
11764,29,,众志成城一起和蔡徐坤为武汉加油！
11765,29,,和蔡徐坤 一起为武汉加油！致敬医护人员，我们都要勤洗手，戴口罩，共度难关
11766,29,,大家都要保护好自己！万众一心打赢疫情防控阻击战！
11767,29,,和 一起为武汉加油！！为中国加油！！大家照顾好自己，打赢这场防疫战
11768,29,,和 一起为武汉加油！大家一定要做好防护准备，戴好口罩，保护好自己！医护人员们。你们辛苦了
11769,29,,#万众一心打赢疫情防控阻击战# 疫情面前做好自己，就是一份珍贵的贡献。让我们从现在做起，从我做起，携起手来，共同防控
11770,29,,和蔡徐坤一起为中国为武汉加油
11771,29,,和蔡徐坤一起为武汉为中国加油
11772,29,,和蔡徐坤一起向所有医护人员们致敬，为武汉加油
11773,29,,和蔡徐坤一起为武汉加油！大家一定要戴好口罩！做好防护！
11774,29,,和 一起为武汉加油！
11775,29,,和蔡徐坤一起为武汉加油，为中国加油??
11776,29,,和蔡徐坤一起为武汉加油
11777,29,,和 一起为武汉加油中国加油 我们都会好好的??
11778,29,,和蔡徐坤一起！武汉加油！中国加油！！！
11779,29,,和蔡徐坤一起为武汉加油！大家一定要戴好口罩！做好防护！
11780,29,,和蔡徐坤一起为武汉加油！
11781,29,,和蔡徐坤一起为武汉加油，中国加油?
11782,29,,和蔡徐坤一起为武汉加油
11783,29,,和蔡徐坤一起为武汉加油！
11784,29,,和蔡徐坤一起为武汉加油！
11785,29,,和 一起为武汉加油！
11786,29,,和蔡徐坤一起为武汉加油！中国加油！向前线医护人员致敬
11787,29,,武汉加油！ 万众一心，众志成城，吴亦凡粉丝和吴亦凡一起为武汉加油，为湖北加油，中国一定能打赢这场防疫战中国加油向一线的医护人员致敬
11788,29,,和 一起致敬一线医务工作者，为武汉加油！万众一心打赢疫情防控阻击战??
11789,29,,吴亦凡 和 一起致敬一线医务工作者，为武汉加油！万众一心打赢疫情防控阻击战??
11790,29,,和蔡徐坤一起为武汉加油
11791,29,,和蔡徐坤一起为武汉加油！加油????
11792,29,,致敬医护人员！大家一定要戴好口罩！做好防护！武汉加油！中国加油！
11793,29,,和王一博 一起，防控疫情从我做起！！！！！一定平安！！！！！！
11794,29,,武汉加油，中国加油
11795,29,,“在这个特殊时期，大家一定要戴好口罩，保护好自己，在这里向所有的医护人员们致敬”！
11796,29,,和蔡徐坤一起 为武汉加油！
11797,29,,蔡徐坤我们一起为武汉加油??
11798,29,,和蔡徐坤一起为武汉加油
11799,29,,和蔡徐坤一起为武汉加油！
11800,29,,和蔡徐坤一起向医护人员致敬！大家一定要戴好口罩，做好防护！武汉加油，中国加油！
11801,29,,和蔡徐坤一起 为武汉加油??
11802,29,,和蔡徐坤一起为武汉加油
11803,29,,和蔡徐坤一起为武汉加油??
11804,29,,和蔡徐坤一起
11805,29,,和蔡徐坤一起为武汉加油！
11806,29,,致敬医护人员，和蔡徐坤一起为武汉加油，为中国加油??必胜
11807,29,,和蔡徐坤一起为武汉加油！！！
11808,29,,和蔡徐坤一起加油！武汉加油！中国加油！
11809,29,,和蔡徐坤 一起为武汉加油！致敬伟大的白衣天使！
11810,29,,和蔡徐坤 一起为武汉加油！
11811,29,,和吴亦凡一起为武汉加油！为中国加油
11812,29,,和蔡徐坤一起为武汉加油！！！
11813,29,,和蔡徐坤一起倡议疫情防控
11814,29,,#百位明星素颜倡议疫情防控# 为全国人民加油打气，一起加油！#吴亦凡#
11815,29,,和 一起关注疫情为武汉加油！
11816,29,,和 一起为武汉加油
11817,29,,蔡徐坤
11818,29,,蔡徐坤
11819,29,,蔡徐坤
11820,29,,蔡徐坤
11821,29,,
11822,29,,
11823,29,,
11824,29,,蔡徐坤
11825,29,,
11826,29,,
11827,29,,蔡徐坤
11828,29,,蔡徐坤
11829,29,,蔡徐坤
11830,29,,蔡徐坤
11831,29,,
11832,29,,
11833,29,,蔡徐坤
11834,29,,
11835,29,,
11836,29,,
11837,29,,蔡徐坤
11838,29,,蔡徐坤
11839,29,,蔡徐坤
11840,29,,
11841,29,,
11842,29,,
11843,29,,
11844,29,,
11845,29,,蔡徐坤
11846,29,,
11847,29,,蔡徐坤
11848,29,,蔡徐坤
11849,29,,蔡徐坤
11850,29,,蔡徐坤
11851,29,,
11852,29,,
11853,29,,
11854,29,,
11855,29,,
11856,29,,
11857,29,,蔡徐坤
11858,29,,好棒
11859,29,,好棒
11860,29,,
11861,29,,
11862,29,,
11863,29,,
11864,29,,
11865,29,,
11866,29,,
11867,29,,
11868,29,,
11869,29,,
11870,29,,
11871,29,,
11872,29,,
11873,29,,
11874,29,,
11875,29,,
11876,29,,
11877,29,,
11878,29,,
11879,29,,
11880,29,,
11881,29,,
11882,29,,
11883,29,,
11884,29,,
11885,29,,
11886,29,,
11887,29,,
11888,29,,
11889,29,,
11890,29,,
11891,29,,
11892,29,,
11893,29,,
11894,29,,
11895,29,,
11896,29,,
11897,29,,
11898,29,,
11899,29,,
11900,29,,
11901,29,,
11902,29,,
11903,29,,
11904,29,,
11905,29,,
11906,29,,
11907,29,,
11908,29,,
11909,29,,
11910,29,,
11911,29,,
11912,29,,
11913,29,,
11914,29,,来啦
11915,29,,吴亦凡
11916,29,,吴亦凡
11917,29,,跟吴亦凡一起加油
11918,29,,吴亦凡
11919,29,,嘟嘟
11920,29,,吴亦凡
11921,29,,加油啊！
11922,29,,吴亦凡
11923,29,,吴亦凡
11924,29,,①起
11925,29,,一起啊
11926,29,,加油
11927,29,,吴亦凡
11928,29,,吴亦凡
11929,29,,吴亦凡
11930,29,,吴亦凡
11931,29,,
11932,29,,吴亦凡
11933,29,,吴亦凡
11934,29,,加油
11935,29,,和蔡徐坤一起向所有医护人员致敬，加油武汉，加油湖北，加油中国。
11936,29,,和蔡徐坤一起向所有医护人员致敬，加油武汉，加油湖北，加油中国。
11937,29,,和蔡徐坤一起向所有医护人员致敬，加油武汉，加油湖北，加油中国。
11938,29,,一起加油
11939,29,,春天来了 战胜疫情还会远吗？ 加油 ????
11940,29,,蔡徐坤
11941,29,,蔡徐坤
11942,29,,蔡徐坤
11943,29,,一起加油！
11944,29,,一定要注意防范
11945,29,,中国加油！武汉加油！
11946,29,,来了
11947,29,,和蔡徐坤一起加油 出门一定要记得戴好口罩
11948,29,,蔡徐坤
11949,29,,和 致敬所有医护人员，为武汉加油，我们一起加油
11950,29,,和蔡徐坤一起为武汉加油！大家一定要戴好口罩！做好防护！
11951,29,,蔡徐坤
11952,29,,和蔡徐坤一起为武汉加油！
11953,29,,快点好起来，我们一起加油
11954,29,,和蔡徐坤一起为武汉加油
11955,29,,一起加油，像医务人员致敬
11956,29,,武汉加油！
11957,29,,和蔡徐坤一起为武汉加油
11958,29,,和蔡徐坤一起为武汉加油！！大家都戴好口罩 保护好自己！！武汉加油，中国加油
11959,29,,和蔡徐坤一起为武汉加油！！大家都戴好口罩 保护好自己！！
11960,29,,和 一起为武汉加油
11961,29,,加油
11962,29,,和蔡徐坤一起向前线的工作人员致敬，没去前线的我们也要做好防护工作，出入戴口罩
11963,29,,
11964,29,,
11965,29,,吴亦凡
11966,29,,吴亦凡
11967,29,,吴亦凡啦啦啦啦啦啦啦啊啊啊啊啊啊啊
11968,29,,吴亦凡
11969,29,,#百位明星素颜倡议疫情防控# 让我们和王一博携手，万众一心，打赢疫情防控阻击战。
11970,29,,捐款就完事了
11971,29,,
11972,29,,和蔡徐坤一起为武汉加油，武汉加油，中国加油
11973,29,,#百位明星素颜倡议疫情防控# #万众一心打赢疫情防控阻击战#
11974,29,,"和蔡徐坤一起为武汉加油,为湖北加油,为中国加油??"
11975,29,,加油
11976,29,,和正能量偶像王一博 一起，向医护人员致敬，武汉加油！中国加油！
11977,29,,加油是好事，但是非要发起什么素颜加油，有什么意义？
11978,29,,加油武汉，加油中国
11979,29,,龙哥 也要注意身体
11980,29,,看这个这个 这里有对比才有伤害
11981,29,,和关晓彤一起加油!!!
11982,29,,致敬一线医护人员，和吴亦凡一起祝祖国早日渡过难关
11983,29,,和王一博一起加油??
11984,29,,和王一博一起加油!!!
11985,29,,和王一博，一起为武汉加油，为中国加油，逆行者，平安回归！
11986,29,,谢谢你们为武汉加油！！！
11987,29,,和伦哥一起为武汉加油
11988,29,,跟 一起为武汉加油！为湖北加油！为中国加油!
11989,29,,和吴亦凡一起加油
11990,29,,和王一博一起为武汉加油，为湖北加油，为中国加油！
11991,29,,杨洋??
11992,29,,和蔡徐坤一起为武汉加油。
11993,29,,武汉加油，中国加油(? ??_??)?
11994,29,,和吴亦凡一起为武汉加油
11995,29,,王一博是蓝湛附体了么原本作为防疫人员看到大家的话还挺感动的，但是看到我们一宝，哈哈哈哈！没忍住！笑喷了
11996,29,,和蔡徐坤一起为武汉加油??
11997,29,,和蔡徐坤一起加油！带好口罩
11998,29,,和蔡徐坤一起为武汉加油
11999,29,,为武汉加油??
12000,29,,和蔡蔡一起
12001,29,,蔡徐坤我来了
12002,29,,#百位明星素颜倡议疫情防控# 和蔡徐坤一起为武汉加油！为中国加油！大家一定要戴好口罩！做好防护！
12003,29,,和蔡徐坤一起为武汉加油！大家一定要戴好口罩！做好防护！
12004,29,,和 一起为武汉加油！中国加油????
12005,29,,和蔡徐坤一起为武汉加油
12006,29,,加油武汉！加油中国
12007,29,,和蔡徐坤一起为武汉加油
12008,29,,和坤坤一起为武汉加油！
12009,29,,和蔡徐坤一起为武汉加油！！！
12010,29,,关晓彤一起加油
12011,29,,和蔡徐坤一起加油(? ??_??)?
12012,29,,蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤
12013,29,,和蔡徐坤一起为武汉加油！
12014,29,,武汉加油??，中国加油??
12015,29,,和吴亦凡一起为武汉加油
12016,29,,万众一心，众志成城。武汉加油！
12017,29,,和 一起 为武汉加油
12018,29,,和蔡徐坤一起为武汉加油
12019,29,,和蔡徐坤一起加油！！！冲鸭
12020,29,,吴亦凡和吴亦凡一起为武汉加油
12021,29,,吴亦凡 #万众一心打赢疫情防控阻击战# 和吴亦凡一起为武汉加油
12022,29,,万众一心
12023,29,,致敬！武汉加油！
12024,29,,和蔡徐坤一起为武汉加油
12025,29,,蔡徐坤
12026,29,,和王一博一起为武汉加油！大家一定要戴好口罩！做好防护！我们在一起！
12027,29,,一起为武汉加油
12028,29,,武汉加油！中国加油！
12029,29,,保护自己
12030,29,,和 一起为武汉加油！愿一切都赶紧好起来！！！！祈祷。
12031,29,,#万众一心打赢疫情防控阻击战# 和王一博一起为武汉加油，为全国人民加油！望全国人民早起战胜疫情 #百位明星素颜倡议疫情防控#
12032,29,,和王一博一起为武汉加油????
12033,29,,和蔡徐坤一起为武汉加油！大家一定要戴好口罩！做好防护
12034,29,,加油加油加油加油加油
12035,29,,和蔡徐坤一起为武汉加油！
12036,29,,#百位明星素颜倡议疫情防控# 让我们和王一博携手，万众一心，打赢疫情防控阻击战。加油武汉 加油中国????
12037,29,,和蔡徐坤一起为武汉加油(?▽?)
12038,29,,和蔡徐坤一起为武汉加油
12039,29,,和蔡徐坤一起，加油武汉！
12040,29,,有的人根本就不是素颜，还得加上素颜俩字。。。。
12041,29,,倡议就倡议，整什么素颜倡议。。。
12042,29,,和蔡徐坤一起加油!
12043,29,,#万众一心打赢疫情防控阻击战# 勤洗手，不聚会，不出门！加油！
12044,29,,和蔡徐坤一起加油??
12045,29,,和蔡徐坤一起为武汉加油！！！
12046,29,,和吴亦凡一起为武汉加油！
12047,29,,和蔡徐坤一起为武汉加油
12048,29,,素颜是一种态度#百位明星素颜倡议疫情防控# #万众一心打赢疫情防控阻击战#
12049,29,,和王一博一起为武汉加油，保护好自己就是在保护他人，致敬每一位疫情一线的医护人员！
12050,29,,#万众一心打赢疫情防控阻击战# 一起加油！
12051,29,,和蔡徐坤一起为武汉加油
12052,29,,#万众一心打赢疫情防控阻击战# 加油
12053,29,,和蔡徐坤一起致敬所有的一线医护人员
12054,29,,和一博一起
12055,29,,和吴亦凡一起为武汉加油，中国加油！
12056,29,,武汉加油我们在
12057,29,,与吴亦凡一起致力于公益
12058,29,,响应蔡徐坤号召，一起为前线工作人员致敬，加油。！
12059,29,,和蔡徐坤一起为武汉加油！
12060,29,,和蔡徐坤一起为武汉加油！大家一定要戴好口罩！做好防护！
12061,29,,和王一博一起为武汉加油，为中国加油！
12062,29,,和成龙先生一起为武汉加油！大家一定要戴好口罩！做好防护！
12063,29,,和蔡徐坤一起为武汉加油！
12064,29,,万众一心共同打赢这场防疫战！
12065,29,,和王一博 一起为武汉加油
12066,29,,#百位明星素颜倡议疫情防控# 和吴亦凡 一起一起为武汉加油！为中国加油
12067,29,,和吴亦凡 一起为武汉加油！nn#吴亦凡益起来#
12068,29,,#百位明星素颜倡议疫情防控# 让我们和王一博携手，万众一心，打赢疫情防控阻击战。
12069,29,,大家一起加油武汉加油
12070,29,,和蔡徐坤一起加油！！！
12071,29,,和蔡徐坤一起为武汉加油！
12072,29,,和蔡徐坤一起为武汉加油
12073,29,,和蔡徐坤一起向医护人员致敬！大家一定要戴好口罩，做好防护！武汉加油，中国加油！
12074,29,,和蔡徐坤一起为武汉加油！
12075,29,,和#正能量艺人王一博# 携手倡议疫情防控！！武汉加油！
12076,29,,转转
12077,29,,和王一博一起勤洗手戴口罩~
12078,29,,#百位明星素颜倡议疫情防控# 防控疫情，我们在一起！武汉加油！
12079,29,,和蔡徐坤一起为武汉加油
12080,29,,和蔡徐坤一起为武汉加油
12081,29,,和王一博 一起为武汉加油??
12082,29,,和王一博 一起为武汉加油！为中国加油！
12083,29,,和王一博一起。为中国加油！保护好自己，保护好家人！??
12084,29,,和吴亦凡一起为武汉加油
12085,29,,和王一博一起为武汉加油为中国加油～
12086,29,,一起加油??
12087,29,,和蔡徐坤一起万众一心，众志成城，我们一起打赢这场防疫战！加油中国！！！
12088,29,,和蔡徐坤一起万众一心，众志成城，我们一起打赢这场防疫战！加油中国！！！
12089,29,,和蔡徐坤一起为武汉加油
12090,29,,和蔡徐坤一起为武汉加油！！大家尽量少出门哦，出门也一定要带好口罩
12091,29,,大家一定要出门戴口罩勤洗手哦。向医护人员致敬，希望他们平安归来！！！
12092,29,,#百位明星素颜倡议疫情防控# 和王一博一起 打赢防控疫情攻坚战
12093,29,,和蔡徐坤一起为武汉加油
12094,29,,和 一起 武汉加油 中国加油
12095,29,,和坤坤一起加油
12096,29,,和蔡徐坤一起加油!!!
12097,29,,万众一心众志成城
12098,29,,一起加油??做好防护！
12099,29,,和蔡徐坤一起为武汉加油
12100,29,,和蔡徐坤一起加油
12101,29,,#万众一心打赢疫情防控阻击战# 和蔡徐坤一起
12102,29,,致敬医护人员，加油
12103,29,,和蔡徐坤一起为武汉加油 中国加油
12104,29,,一定要注意防范，一起共度难关，加油。
12105,29,,致敬奋战在一线的勇敢无畏的白衣战士！和吴亦凡一起为武汉加油！为中国加油！我们一定能够打赢这场疫情防控战！武汉必胜！中国必胜！
12106,29,,和蔡徐坤一起在武汉加油
12107,29,,一博
12108,29,,万众一心众志成城
12109,29,,作为正能量偶像，王一博一直在清醒中努力前行，少说话多做事是王一博处事的原则，在国家和武汉人民需要帮助时，王一博默默捐款，粉丝跟随他的脚步自发性的组织捐款。希望祖国尽快挺过难关，武汉加油，中国加油！
12110,29,,和王一博一起为武汉加油！大家一定要戴好口罩！做好防护！
12111,29,,做好自己
12112,29,,吴亦凡
12113,29,,和 一起为武汉加油！大家一定要戴好口罩！做好防护！
12114,29,,#百位明星素颜倡议疫情防控# ｜#万众一心打赢疫情防控阻击战#和 蔡徐坤倡议疫情防控，为全国人民加油打气！
12115,29,,和蔡徐坤一起致敬白衣使者，致敬守护生命的英雄，万众一心，遇事不怕不惧，武汉人民加油！我们一起渡过难关！
12116,29,,蔡徐坤cxk#万众一心打赢疫情防控阻击战# 特殊时期，大家一定要戴好口罩，保护好自己。IKUN和正能量青年蔡徐坤一起向所有的医护人员们致敬，武汉加油，中国加油????
12117,29,,防控疫情，我们在一起
12118,29,,#百位明星素颜倡议疫情防控# 让我们和王一博携手，万众一心，打赢疫情防控阻击战。
12119,29,,和坤哥一起加油！
12120,29,,和王一博 一起为武汉加油！大家一定要戴好口罩！做好防护！
12121,29,,和王一博一起关注疫情，保护自己，保护家人，为一线工作者点赞！武汉加油！中国加油！
12122,29,,和蔡徐坤一起致敬白衣使者，致敬守护生命的英雄，万众一心，遇事不怕不惧，武汉人民加油！我们一起渡过难关！
12123,29,,王一博
12124,29,,和蔡徐坤一起为武汉加油
12125,29,,和蔡徐坤一起努力
12126,29,,和蔡徐坤一起为医护人员加油！
12127,29,,和王一博一起为武汉加油
12128,29,,和蔡徐坤一起加油！
12129,29,,武汉加油
