时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年02月17日 21:45,4473072793338566,看看新闻KNEWS,1845864154,1,11,605,"
                    【正在直播：东方卫视《全力抗击新型冠状病毒肺炎疫情》特别报道】疫情瞬息万变，妥善应对十分关键。东方卫视《全力抗击新型冠状病毒肺炎疫情》特别报道，敬请关注。#看看直播# L看看新闻KNEWS的微博视频 . ​                ",9.0
2020年02月17日 21:17,4473065733674464,荆楚网,1895394815,63,27,376,"
                    【#黄冈市长哽咽感谢湖南医疗队#：在我们最困难的时候，湖南的医疗队来了】2月16日，湖北黄冈市市长邱丽新在同湖南支援黄冈医疗队交流时哽咽感谢。从1月25日到2月16日，湖南省派出3批共474名医护人员，进驻黄冈10家医院救治新冠肺炎患者。#全力抗击新型冠状病毒肺炎# L一手video的秒拍视频 ​                ",-1.0
2020年02月17日 20:46,4473057869571081,历史探秘,6554180184,10,116,95,"
                    看看国外媒体的制作，日本NHK纪录片《紧急报告 新型冠状病毒肺炎》。 L历史探秘的微博视频 ​                ",-1
2020年02月17日 21:37,4473070746040905,Dr_任,5852382124,2,49,63,"
                    #医学科普##新型冠状病毒# 动画科普 LDr_任的微博视频 ​                ",0
2020年02月17日 20:32,4473054421889678,耿直的阿拉斯加猪,5677121040,164,78,953,"
                    不少人认为，这次新型冠状病毒的疫情与2003年的SARS疫情是一种疫情。但这次的疫情和SARS其实有很大的区别。这个区别的最核心之处在于，病毒在潜伏期也可以传染，而SARS只有发病才传染。我认为这也是导致这次疫情比2003年的SARS要更难对付太多的原因。毕竟，2003年时的疫情防控，是在3月春运结束后才开始的，可疫情早在2002年12月就出现了。可即便当时应对得如此缓慢，最后感染的人数却远远小于现在的情况。而从科学证据来看，这很可能就是因为SARS只有发热后才传染。然而，在1月下旬【潜伏期也能传染】的事情被确认前，几乎目前在舆论中被视为“吹哨人”的人，都不知道或没有对舆论呼吁过新型冠状病毒在潜伏期也传染这件事。这些情况都是在疫情已经恶化后，才被逐一确认的。所以，我认为如果有人在1月初期就发现病毒潜伏期也能人传人，并想向公众曝光，却被人拦下。那么这个人会是意义更重大的吹哨人。至于是否存在这么一个人，目前就不清楚了。当然，即便在疫情初期所有人都不知道病毒能潜伏期就传染，官方的应对都是有明显问题的。比如在大量不明原因的发热者出现后，任由他们挤爆医院，交叉感染，几天后才想出可以分级诊疗，却又没有给社区诊所准备足够的物资。又比如在已知这是传染性非典型肺炎后，仍然延误多天才宣布紧急公共卫生事件1级状态。 收起全文d
                ",19.0
2020年02月17日 20:12,4473049505901599,搜狐视频,2230913455,21,17,205,"
                    #犹太人在哭墙为中国祈祷# 据《以色列时报》2月16日报道，当天近千人聚集在耶路撒冷老城西墙，为中国人的健康和福祉举行祈祷，希望尽快结束新型冠状病毒的蔓延。尽管下着大雨，但仍有近千人前来祈祷。L成千上万的犹太人冒雨在哭墙为中国祈祷：希望疫情尽快结束 ​                ",2
2020年02月17日 20:00,4473046301557833,财经杂志,1684012053,47,119,177,"
                    【拯救武汉：“封城”后最艰难的三周 |《财经》封面】新型冠状病毒肺炎凶猛来袭，一座人口过千万的超级大都市在突降灾疫后陷入休克，然后艰难走出混乱无望。1957年诺贝尔文学奖得主阿尔贝·加缪的代表作《鼠疫》里有这样一句话：“一个人能在鼠疫和生活的赌博中所赢得的全部东西，就是知识和记忆。”武汉在2020年初留下的群体性记忆，将成为中国下一个十年的开篇。O拯救武汉：实录封城后最艰难的三周 |《财经》封面 收起全文d
                ",-9.0
2020年02月17日 21:15,4473065327343878,潇湘晨报,1655444627,47,26,280,"
                    【#黄冈市长哽咽感谢湖南医疗队#：在我们最困难的时候，湖南的医疗队来了】2月16日，湖北黄冈市市长邱丽新在同湖南支援黄冈医疗队交流时哽咽感谢。从1月25日到2月16日，湖南省派出3批共474名医护人员，进驻黄冈10家医院救治新冠肺炎患者。#湖南防控新型冠状病毒肺炎#  L一手video的秒拍视频 ​ 收起全文d
                ",-2.0
2020年02月17日 21:26,4473068066238167,四川观察,3203137375,345,125,1238,"
                    【触目惊心！四川#西昌破获一起特大猎捕野生动物案#】1月7号，接群众举报，西昌市森林公安局在西昌市某餐厅厨房冻库内当场查获熊掌等一批国家二级保护野生动物及其制品。西昌市森林公安局立即成立“1.7”专案组，深入盐源、木里等多地山间野外开展案件侦办工作。经过细致周密侦查，现已查明：犯罪嫌疑人董某甲等多人，自2011年以来分别收购从盐源、木里非法猎捕、杀害、运输出来的大量熊掌、獐子、麂子、豪猪等野生动物死体进行加工、请人食用以及出售给他人。目前，涉嫌犯罪人员已被依法逮捕，该案正在进一步审理之中。 #四川防控新型冠状病毒肺炎##  （直播四川联盟·西昌台）  L四川观察的微博视频 收起全文d
                ",5.0
2020年02月17日 22:30,4473084037682157,新浪资讯台,3921730119,10,188,115,"
                    【NHK纪录片：《紧急报告 新型冠状病毒肺炎》】首部新冠病毒纪录片，在全球战“疫”的征程中播出了，出自长于纪录片拍摄的NHK（日本放送协会）之手。视频较长，建议先马后看！#日本专家称日本已处在疫情早期# #日本政府呼吁远程办公错峰出勤# O网页链接 ​                ",2
2020年02月17日 22:10,4473079172218209,长腿叔叔,1441799473,445,377,2194,"
                    成千上万的#犹太人在哭墙为中国祈祷#  希望尽快结束新型冠状病毒的蔓延。两个古老民族，也许因为都经历了太多苦难才如此惺惺相惜，在危急关头总是紧紧相互扶持。阳光明媚的耶路撒冷，上帝的应许之地，离耶稣最近的圣城，汇聚了世界上最复杂的爱与恨，在哭墙祈祷，走耶稣苦路，遥望圣殿山，瞬间的感动与永恒的信仰，感谢来自耶路撒冷的祝福。#疫情结束最想去的地方# 收起全文d
                ",-6.0
2020年02月17日 22:59,4473091452831017,红星视频,1908194624,67,22,576,"
                    【#一家四口都在抗疫一线# ！90后医护夫妻隔离区偶遇撒狗粮】90后护士肖佳蔚是西安市第八医院的护士，她的丈夫是医院信息科的工作人员，父亲是检验科的医生，母亲是供应室的护士。西安市第八医院是陕西省传染病院，也是陕西省收治新型冠状病毒患者的定点医院。自从疫情发生以来，肖佳蔚一家四口全部都坚守在抗疫一线。由于上班时间不同，下班后都回生活区隔离，一家人平时很难见面。2月14日上午，肖佳蔚跟丈夫在医院隔离区偶遇L红星视频的秒拍视频 收起全文d
                ",3
2020年02月17日 22:58,4473091109029935,第一现场,1789681642,24,40,223,"
                    【上白：#一起战疫祝福接力#】@上白小叔儿 ：在抗击新型冠状病毒期间，建议大家待在家里多陪陪家人，尽量少出门。#疫无情人有爱# ，让我们大家一起努力，奉献自己的爱心与力量，打赢这场没有硝烟的战争！做好防护，#我们一起战疫# ！ L第一现场的微博视频 ​                ",0.0
2020年02月17日 22:52,4473089754231893,电影热映榜,5734902494,3,61,49,"
                    值得一看！这是国外媒体的制作，日本NHK纪录片《紧急报告 新型冠状病毒肺炎》。 L历史探秘的微博视频 ​​​#超三千名医护感染新冠病毒# ​                ",-4.0
2020年02月17日 22:05,4473077792465696,中国青年网,2748597475,8,5,34,"
                    #聚焦新型冠状病毒肺炎# 【“只能食言了” 执勤不能回家 爸爸隔空祝儿子生日快乐】2月15日，浙江温州。因为执勤不能回家，爸爸只能隔空祝儿子生日快乐。一个月前，父子俩就约好，一家人一起为他过生日，但是为了抗击疫情这位父亲只能食言了。L青蜂侠Bee的秒拍视频 ​​​                ",3
2020年02月17日 22:00,4473076491892715,北京发布,2418724427,10,52,36,"
                    【上厕所冲水前，最好先做这个动作！】#晚安北京#明天升旗时间7:04，降旗时间17:52；明天天气晴，气温-5℃~10℃。针对新型冠状病毒可能存在“粪口传播”的风险，首都医科大学附属北京地坛医院新冠肺炎隔离病房科主任谢雯建议：如有可能，请大家盖上马桶盖然后再冲水。L京视频的秒拍视频 ​                ",4
2020年02月17日 22:30,4473084037679185,北京头条,1644948230,9,34,23,"
                    【野生动物毒性排行榜 #病毒是如何从动物到人的#】SARS、禽流感、新型冠状病毒肺炎……会致命的病毒为何总来自动物？历史上那些传播疫病的动物都有哪些？病毒传播为什么会有中间宿主存在？调查病毒来源和中间宿主的意义是什么？点击视频，比划这期和你探讨一下瘟疫、病毒与人类社会。（每日经济新闻）@小央视频 L小央视频的秒拍视频 收起全文d
                ",7
2020年02月17日 22:15,4473080325590011,我和动漫的日常,1883564374,57,195,765,"
                    东京国际动漫展AnimeJapan2020正按计划做着准备工作，但是根据新型冠状病毒的感染扩大状况，有可能会中止举办。巨人最终章、鬼灭之刃剧场版、死神20周年新企划 等等动画作品都会在这个漫展上公开新情报，希望病情能控制、不用延期。 ​                ",8
2020年02月17日 22:50,4473089100319005,美食与旅行酱,5837626669,1,48,63,"
                    16天越南自由行攻略：穿越7个城市，一场愉快的旅行。作者：姑娘别忘了你本质是个喜欢笑的人 【目前因新型冠状病毒疫情严重，建议大家不要出游，抗击病毒，请在家呆着喔】 ​                ",3
2020年02月17日 22:51,4473089318072509,新浪新闻,2028810631,87,33,355,"
                    #新型冠状病毒肺炎最新情况#  【#武汉再建10座方舱医院#，新增床位万余个】按照武汉市委“要把强化患者救治作为重中之重，继续新建‘方舱医院’，打好提前量，力争‘床等人’”的防控疫情部署要求，武汉各区正在新改扩建大小型10座方舱医院，共计新增约11465个床位，用来收em class=""s-color-red"">新型肺炎感染的轻症患者。关注新浪新闻，新型冠状病毒肺炎疫情专题实时更新中：聚焦新型冠状病毒肺炎疫情 收起全文d
                ",5
2020年02月17日 22:35,4473085367416317,阳江网警巡查执法,5918923257,372,72,1586,"
                    武汉病毒研究所陈全姣实名举报所长？真相让人不寒而栗      就在今天下午，一个名为@微客铁汁5 的微博账号发帖，宣称自己是中科院武汉病毒所的研究员陈全姣，并称自己要实名举报武汉病毒所的所长王延轶是此次新型冠状病毒疫情的罪魁祸首。不过，不少机警的网民很快发现了这个账号的诡异之处。新浪微博管理方和武汉病毒所方面的说法，也进一步印证了这些网民的怀疑和担忧。O武汉病毒研究所陈全姣实名举报所长？真相让人不寒而栗 收起全文d
                ",11.0
2020年02月17日 22:40,4473086776415687,魔术牙医徐勇刚,5798356842,84,32,344,"
                    我上铺的护士，每天在隔离病区八小时，进去前，除了防护服以外，脚上先套一层鞋套，再穿上套鞋，再套一层鞋套。洗脚发现，双脚趾被压迫缺血成这样子。#新型冠状病毒##超三千名医护感染新冠病毒##孝感肺炎# 2孝感·孝感市中心医院 ​                ",-1.0
2020年02月17日 22:53,4473089896806196,美术印象馆,6124936604,4,39,40,"
                    看看国外媒体的制作，日本NHK纪录片《紧急报告 新型冠状病毒肺炎》。 L历史探秘的微博视频 ​​​#日本专家称日本已处在疫情早期# ​                ",1
2020年02月17日 22:37,4473085791383772,甘肃发布,1937187173,24,101,859,"
                    #疫情防控 甘肃在行动# 【甘肃新增1例新型冠状病毒肺炎确诊病例 累计91例】2月16日20时至2月17日20时，甘肃省新增1例新型冠状病毒肺炎确诊病例，兰州市1例。新增出院4例。截至2月17日20时，甘肃累计报告新型冠状病毒肺炎确诊病例91例。累计治愈出院58例，累计死亡病例2例。现有31例在定点医院进行隔离治疗br/>无新增疑似病例。现有疑似病例2例，其中兰州市1例、甘南州1例。目前，累计追踪到密切接触者4002人，已解除医学观察3265人，其余737人正在接受医学观察。患者，席某某，男性，57岁，陕西汉中人，现居住兰州市城关区。1月25日乘飞机从兰州前往北京，曾与北京市一确诊病例在同一单元内居住。2月7日出现咳嗽，偶有白痰，自行服药症状未见缓解，2月10日乘机返回兰州。2月12日出现发热，体温最高38.3℃，自服“连花清瘟胶囊”2天，效果不佳。2月14日前往兰大一院发热门诊就诊后住院隔离治疗，胸部CT显示：双肺多发磨片状玻璃影。2月16日21时确诊为新型冠状病毒肺炎。目前，在兰大一院住院隔离治疗，病情平稳。（来源：甘肃省卫生健康委员会） 收起全文d
                ",3
2020年02月17日 22:04,4473077586672042,DS北风,2149981442,6,9,33,"
                    【#厕所门当黑板大葱当教鞭# 高三老师硬核直播讲课】近日，吉林松原，一名高三生物老师直播讲课网络走红。因开直播上课准备仓促，设备也不齐全，老师就用厕所门临时当黑板，教鞭就在厨房找了根大葱。#阻击新型冠状病毒# L人民视频的秒拍视频 ​                ",2
2020年02月18日 01:59,4473136722172706,揭露地球,1724367710,7,26,119,"
                    2月16日，以色列成千上万的犹太人在西墙为中国祈祷，希望尽快结束新型冠状病毒的蔓延。加油中国！！！！ 希望疫情尽快结束🙏L沸点国际的秒拍视频 ​                ",1
2020年02月18日 00:30,4473114236757313,最美字体,2607584043,4,18,75,"
                    千人设计共抗疫！抗击「新型冠状病毒」国际公益海报设计邀请展精选作品欣赏！#发现字体之美#  1.丁俊《罩得住-“苦口佛心”》2.《罩得住-“碎波住流”》3.闵丰奎(沈阳)《呐喊》4.程雨庄（苏州）《恶与悲》5.程雨庄（苏州）《恶与悲》2 6.崔淼 （大连）《众志成城  抗击疫情 》 7.Viviane Fallah （英国）Holistic PractitionerArtist《PESPECT NATURE 》 8.Victor_Kovalenko（Russia）俄罗斯《Support》 9.Mohamed Zakaria Soltan博士（埃及） 收起全文d
                ",-4
2020年02月18日 01:29,4473129214732933,步军统领,5403964641,1,5,72,"
                    数百犹太人16日聚集在耶路撒冷西墙（哭墙）为中国战胜新型冠状病毒疫情的祈祷。当地媒体说这次活动由当地拉比和犹太人社区组织。 L步军统领的微博视频 ​                ",0
2020年02月18日 00:53,4473120213699311,上海攻略君,6118811663,3,17,29,"
                    看看国外媒体的制作，日本NHK纪录片《紧急报告 新型冠状病毒肺炎》。 L历史探秘的微博视频 ​​​#武汉再建10座方舱医院# ​                ",-1
2020年02月18日 01:02,4473122348530267,奏耐天津,2288486705,184,23,494,"
                    #天津抗疫在行动#@天津地铁运营【运营通告】乘客您好:       为全力做好新型冠状病毒肺炎疫情防控工作，进一步提升疫情防控的精准性，加强疫情溯源和监测，更好地保障广大人民群众的生命安全和身体健康，根据相关法律法规，决定在全市范围内公共场所迅速推广开展“津门战疫” 扫码行动。       即日起，所有进入地铁范围的人员须配合扫码，首次扫码需短信验证。系统采集的数据仅用于疫情防控工作。       对拒不配合者，机关企事业单位、各类公共场所以及公共交通工具管理者或营业者有权拒绝其进入。对强行进入、扰乱公共场所秩序或造成严重后果的，依法追究法律责任。       特此通告。                                  天津轨道交通运营集团                                              二〇二〇年二月 收起全文d
                ",10.0
2020年02月18日 01:43,4473132595574565,百姓关注,1647210043,6,4,43,"
                    【好消息！#武汉重症患者占比已从38%下降到18%#】2月17日，国家卫生健康委介绍，通过早诊早治，目前武汉的重症患者占比已从初期的38%已经下降到18%。 结合【四早四集中】——早发现、早报告、早隔离、早治疗；集中患者、集中专家、集中资源、集中救治，重症率大幅下降！#武汉再建10座方舱医院# 将更大程度上解决收治问题。好消息接踵而至振奋人心，新冠肺炎快走吧！ #全力抗击新型冠状病毒肺炎# L百姓关注的微博视频 收起全文d
                ",14.0
2020年02月18日 00:00,4473106863575108,美食与旅行酱,5837626669,3,7,20,"
                    关掉手机，去一个远方，静静地与自己相处。忘记所有纷争繁杂。 【目前因新型冠状病毒疫情严重，建议大家不要出游，抗击病毒，请在家呆着喔】 ​                ",-5
2020年02月18日 00:19,4473111464056166,唐棣海歌,1825938771,6,21,9,"
                    #新型冠状病毒#火神山医院那三棵桂花树！ #三棵桂花树# 刘智明！2月17日晚，武昌医院院长、神经外科专家刘智明，因感染新冠状病毒，西医治疗无效死亡。#治疗方案调查#再次提示：如果相信中医，请自主申请要求中医介入治疗或中医主导治疗。如果不相信，特别是思维不相信……请忽略此建议，其它不想多说，天命如此。 收起全文d
                ",1.0
2020年02月18日 01:10,4473124341269013,美食与旅行酱,5837626669,2,8,10,"
                    这里是印度洋的一颗珍珠，这里被马可波罗认为是最美丽的岛屿，这里被《孤独星球》评为2019年最佳旅行国。旅行玩家晋哥带你造访美丽锡兰，送你一份最全斯里兰卡旅行指南。 【目前因新型冠状病毒疫情严重，建议大家不要出游，抗击病毒，请在家呆着喔】 ​                ",4.0
2020年02月18日 00:51,4473119752772822,儿科药师梅贰康,2545230535,7,13,27,"
                    #磷酸氯喹对新冠肺炎有疗效#继康复患者的血浆疗法后，不出意外的话，氯喹这个药，很有可能会进入第六版的新型冠状病毒肺炎的诊疗方案中！不过，这里还要提醒一下，氯喹是用于已感染新冠病毒的患者，没有说可以用于预防哦，健康人群不要再去愚昧的哄抢了！ps：瑞德西韦的安全性和有效性暂时还是不得而知！ 收起全文d
                ",8.0
2020年02月18日 01:28,4473128870835650,普外科李医生,2835414297,5,9,10,"
                    大半夜看着有点害怕---【中疾控报告：#超三千名医护感染新冠病毒#，确诊1716例】#关注新冠肺炎#最新一期中华流行病学杂志发表《新型冠状病毒肺炎流行病学特征分析》报告，该报告由中国疾控中心新型冠状病毒肺炎应急响应机制流行病学组撰写。报告共分析了72314例病例，是截至2020年2月11日，中国内地传染病报告信息系统中上报的所有新型冠状病毒肺炎病例。在其中的44672例确诊病例中，死亡1023例，粗病死率为2.3%。报告显示，截至2月11日，共有3019名医务人员感染了新型冠状病毒(包括确诊病例、疑似病例、临床诊断病例及无症状感染者，其中确诊病例1716名)，可能存在非职业暴露造成的感染。 2武汉 收起全文d
                ",-1.5
2020年02月18日 00:47,4473118603593262,天津地铁运营,2490830195,2,7,9,"
                    #与您相关# 【运营通告】乘客您好:        为全力做好新型冠状病毒肺炎疫情防控工作，进一步提升疫情防控的精准性，加强疫情溯源和监测，更好地保障广大人民群众的生命安全和身体健康，根据相关法律法规，决定在全市范围内公共场所迅速推广开展“津门战疫” 扫码行动。        即日起，所有进入地铁范围的人员须配合扫码，首次扫码需短信验证。系统采集的数据仅用于疫情防控工作。        对拒不配合者，机关企事业单位、各类公共场所以及公共交通工具管理者或营业者有权拒绝其进入。对强行进入、扰乱公共场所秩序或造成严重后果的，依法追究法律责任。        特此通告。                                   天津轨道交通运营集团                                              二〇二〇年二月#天津地铁全面启动疫情防控##全国确诊新型肺炎病例#  @今晚报 @津云 @天津发布 @天津8890 @天津交通广播 @天津交通运输 @天津日报 @我家门口那条路 @奏耐天津@天津轨道交通 收起全文d
                ",11.0
2020年02月18日 00:21,4473112186115591,博爱兰州,2706505797,9,8,7,"
                    【吴东魁为革命老区捐赠5万只医用口罩——齐鲁晚报报道】近期，新型冠状病毒疫情肆虐，国人病患数千，逝者逾百，举国关注、悲伤、震动。连日来，全国各地各族民众捐款捐物、派医派兵，以大爱应对疫情，以制度和纪律保障生命，共击此疫。吴东魁老师，亦寝食难安、感同身受。特向革命老区吉安捐赠5万只医用口罩，并用爱研墨，以心为纸，奋笔疾书，点画浓淡间，化作对江城武汉的祈福、对中国大地的祝愿。我们坚信，在党和政府的坚强领导下，在全国各族人民共同努力下，江城武汉、湖北省、中国大地……一定能取得抗击疫情的伟大胜利。#人民慈善艺术家吴东魁##抗击新型肺炎我们在行动# 收起全文d
                ",13.0
2020年02月18日 00:48,4473118850941283,稻城亚丁小田哥,5945736519,9,4,16,"
                    泰国自由行攻略，超全面，这个世界辣么美丽。为何不出去走走呢 作者：辜小然  目前因新型冠状病毒疫情严重，建议大家不要出游#旅游# ​                ",3.0
2020年02月18日 00:08,4473108872815224,黑龙江交通广播,3005830293,7,4,7,"
                    今天起，哈尔滨机场巴士部分线路运行时刻临时调整根据新型冠状病毒肺炎感染疫情防控工作的需要，2020年2月17日起，哈尔滨机场巴士部分线路运行时刻做出临时调整，具体调整情况如下：一、机场巴士1号线（客服电话：0451-82894578）1、市区→机场运行时间：早5:00至晚21:00。     （60分钟一班）经停站点：民航大厦 -> 埃德蒙顿路站（埃德蒙顿路75号） -> 哈尔滨太平国际机场。2、机场→市区运行时间：早8:00至航班结束。     （60分钟一班）经停站点：哈尔滨太平国际机场 -> 哈尔滨火车站（天竹宾馆门前） 二、机场巴士哈尔滨火车站快线（客服电话：0451-87018080）1、市区→机场运行时间：早4:30至晚20:30。     （60分钟一班）经停站点：哈尔滨火车站 -> 哈尔滨太平国际机场。2、机场→市区运行时间：早7:30-航班结束。      （60分钟一班）经停站点：哈尔滨太平国际机场 -> 哈尔滨火车站。三、机场巴士2号线（客服电话：0451-88001886）1、市区→机场运行时间：早4:00-晚21:00。       （60分钟一班）经停站点：民防商务酒店（红旗大街与海河东路交叉口红旗大街270号） -> 会展中心（会展中心对面艺汇家门前天桥下） -> 天洋宾馆（汉水路与红旗大街交叉口） -> 农垦大厦（天元饭店门前珠江路口） -> 通乡商店（玻璃钢研究所门前） -> 乐松广场（和兴路9号新华书店与建设银行门前） -> 和兴商厦（和兴路149号春天宾馆与金紫荆门前） -> 理工大学地铁口（学府路理工大学对面地铁口） -> 哈西服装城（369公交车终点站） -> 哈西客站（高铁站）（哈西公路客运站正门） -> 齿轮路（丽江路与城乡路公交站）-> 汉庭酒店（穆斯林小区老广来饺子馆门前天桥下） -> 海宁皮革城（海宁皮革城北1门） -> 零公里（机场高速入口，机场巴士月亮八珍候机服务区） -> 哈尔滨太平国际机场。2、机场→市区运行时间：早8:30-航班结束。      （60分钟一班）经停站点：哈尔滨太平国际机场 ->哈西客站（高铁站）（哈西公路客运站与高铁站之间路口）。四、机场巴士3号线（客服电话：0451-82285016）1、市区→机场运行时间：早5:00至晚21:00。     （60分钟一班）经停站点：哈尔滨市东站（出站口左侧65路公交站旁） -> 太平桥（红旗大街与明德街交口） -> 军工（49研究所门前） -> 道外客运站（南极）（南极街115号南极国际对面） -> 八区（浦发银行门前） -> 中央大街（经纬二道街45号） -> 安红街（新阳路277号） -> 齿轮路（城乡路419号） -> 哈尔滨太平国际机场。2、机场→市区运行时间：早9:00-航班结束。      （60分钟一班）经停站点：哈尔滨太平国际机场 ->哈尔滨市东站。五、机场巴士江北万达线暂时停运。 收起全文d
                ",14
2020年02月18日 00:39,4473116715776785,文明成都,2139684615,3,5,1,"
                    【中疾控报告：#超三千名医护感染新冠病毒#，确诊1716例】#关注新冠肺炎#最新一期中华流行病学杂志发表《新型冠状病毒肺炎流行病学特征分析》报告，该报告由中国疾控中心新型冠状病毒肺炎应急响应机制流行病学组撰写。报告共分析了72314例病例，是截至2020年2月11日，中国内地传染病报告信息系统中上报的所有新型冠状病毒肺炎病例。在其中的44672例确诊病例中，死亡1023例，粗病死率为2.3%。报告显示，截至2月11日，共有3019名医务人员感染了新型冠状病毒(包括确诊病例、疑似病例、临床诊断病例及无症状感染者，其中确诊病例1716名)，可能存在非职业暴露造成的感染。（新京报） 收起全文d
                ",0.0
2020年02月18日 01:48,4473133920864396,稻城亚丁小田哥,5945736519,13,6,6,"
                    日本自由行攻略，八天行程东京，京都，大阪三个城市，包含交通住宿，各景点，以及日本美食推荐，分享给大家，希望给想在假期去日本旅游的小伙伴一点经验，收藏！cr张又丹同学  目前因新型冠状病毒疫情严重，建议大家不要出游#旅游# ​                ",3.5
2020年02月18日 03:59,4473167004856296,SudaKong2020,7394866221,2,19,7,"
                    伦敦市民录制祝福视频为中国加油戴口罩≠病毒携带者 中国人≠新型冠状病毒我们身在海外，能为祖国做的事情很少，谨以此视频献给所有海外华人，留学生以及正在战疫的中国同胞，希望能带给你们一点支持和温暖，我们一直与你们同在。深知歧视偏见并不会因为这个视频而消失，但我们并不会畏惧，会一直做下去。#武汉加油# #中国加油#  LSudaKong2020的微博视频 收起全文d
                ",2.5
2020年02月18日 02:26,4473143635099453,文明开封,3360703570,4,17,5,"
                    【中疾控报告：#超三千名医护感染新冠病毒#，确诊1716例】#关注新冠肺炎#最新一期中华流行病学杂志发表《新型冠状病毒肺炎流行病学特征分析》报告，该报告由中国疾控中心新型冠状病毒肺炎应急响应机制流行病学组撰写。报告共分析了72314例病例，是截至2020年2月11日，中国内地传染病报告信息系统中上报的所有新型冠状病毒肺炎病例。在其中的44672例确诊病例中，死亡1023例，粗病死率为2.3%。报告显示，截至2月11日，共有3019名医务人员感染了新型冠状病毒(包括确诊病例、疑似病例、临床诊断病例及无症状感染者，其中确诊病例1716名)，可能存在非职业暴露造成的感染。#疫情防控 开封在行动##共同战疫# （新京报） 收起全文d
                ",0.0
2020年02月18日 02:38,4473146486819135,纽约电影学院,1695907431,5,6,14,"
                    受到新型冠状病毒肺炎疫情影响，近期托福和雅思考试延后。对此，为方便广大在中国的同学，我院决定暂时将网上进行的多邻国英语测试作为语言考核标准之一。学生如因疫情影响无法即时获得托福和雅思成绩，可用此测试成绩代替，学院将接受2020年2月3日至7月31日期间的多邻国英语测试成绩。详情请阅读图片。值此特殊时期，纽约电影学院希望广大同学保护好自己，身体健康，学习顺利。加油！ 收起全文d
                ",16.0
2020年02月18日 05:50,4473194902045153,热门旅行家,5012147247,1,5,3,"
                    重庆，一座你来了就会爱上的城市我三刷重庆总结的最全美食攻略！ 目前因新型冠状病毒疫情严重，建议大家不要出游#热门旅行家# ​                ",2
2020年02月18日 11:57,4473287138893587,央视新闻,2656274875,9610,14689,44352,"
                    【武汉武昌医院院长刘智明感染新冠肺炎去世】武汉市武昌医院党委副书记、院长刘智明同志，在抗击新型冠状病毒肺炎疫情中不幸染病，经全力救治无效，于2020年2月18日10:54分去世，享年51岁。#武昌医院院长刘智明去世#（央视记者徐平） ​                ",-3
2020年02月18日 10:46,4473269324918428,头条新闻,1618051664,422,637,826,"
                    【宣称可提高免疫力，#日本市民抢购乳酸菌饮品#，有些店铺甚至卖断货】据日本媒体2月17日报道，受新型冠状病毒肺炎疫情影响，近日日本一些主打可以「提高免疫力」和「保持活力」的乳酸菌饮料在日本销量暴涨，部分店铺还出现了乳酸菌饮品缺货现象。#宅家宝藏技能# O网页链接 ​                ",4.25
2020年02月18日 11:52,4473285918472083,吐槽小天才,1832527363,1294,1127,4846,"
                    新冠肺炎新增病例呈下降趋势，在中国以外的地区没有观察到明显的社区传染，#世卫组织不提高疫情全球风险级别#，即新冠肺炎并非全球性流行病。。1月底，世卫组织评估，新型冠状病毒疫情对全球构成高风险，对中国构成非常高风险。。。这也应该是因为他们相信中国能搞得定，是啊我们阿中哥哥已经做得很好了中国也一直在采取各种有效措施应对疫情，中国加油，早日病情过去，回复正轨。。。（视频cr网络）  L吐槽小天才的微博视频 收起全文d
                ",11.0
2020年02月18日 10:02,4473258177347603,中国青年网,2748597475,24,41,426,"
                    【戳泪！#火神山医院见证的催泪爱情#】84岁的抗美援朝老兵张爷爷，与老伴杨奶奶结婚62年了。因为照顾他，杨奶奶也被感染了新冠肺炎，张爷爷一直很自责。入院以来，张爷爷总是细心照顾老伴，每顿饭都让她先吃，点点滴滴让人感动……网友：爷爷奶奶都要平平安安！#聚焦新型冠状病毒肺炎# L央视军事的微博视频 收起全文d
                ",1.5
2020年02月18日 10:00,4473257850103201,人民网,2286908003,218,48,617,"
                    【直播：国新办召开应对新冠肺炎疫情联防联控机制新闻发布会】2月18日10:00，国务院应对新型冠状病毒肺炎疫情联防联控机制举行新闻发布会，请国务院国有资产监督管理委员会副主任任洪斌介绍中央企业支援保障新冠肺炎疫情防控情况，并答记者问↓↓#万众一心抗击疫情# L人民网的微博视频 . ​                ",2
2020年02月18日 10:02,4473258272960006,妖天才_,1805023702,539,621,2116,"
                    黄致列 HOW公开新型冠状病毒募捐款捐赠完毕确认书明细 哥哥自己分开捐的，在2月10日 哥哥单独捐了3千万然后各国粉丝捐的钱在2月11日以黄致列的Chiyeuleader名义全额捐给中国可惜黑子们眼瞎看不到🙃@黄致列HCY ​                ",0
2020年02月18日 11:58,4473287444655378,新京报,1644114654,192,111,510,"
                    【武汉武昌医院院长刘智明因感染新冠肺炎去世】记者从北京协和医院派往武汉的医疗队了解到，经全力抢救无效，武汉武昌医院院长刘智明因感染新冠肺炎于今天上午10:30去世。#新型冠状病毒#（央视）O武汉武昌医院院长刘智明因感染新冠肺炎去世 ​                ",-2
