时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年01月16日 11:57,4461328561251026,新加坡路乐健康,6550480172,1,0,0,"
                    #武汉发现不明原因肺炎##泰国新型冠状病毒病例为武汉游客# 新型肺炎来袭，我们该如何应对？ O来势汹汹，武汉新型冠状病毒肺炎会传染吗？如何预防？  2青岛 ​                ",-1
2020年01月16日 11:56,4461328196915657,尹克伦观天下,5490172454,0,0,0,"
                    #日本确认首例新型冠状病毒病例##泰国发现1例新型冠状病毒病例#  1月5日，我向发文@联合国 建议，这个神秘的病毒出现，不单单是中国人的事儿，很有可能是人类的另一场灾难，应该引起联合国想关组织的重视，组织各国科学家对此研究！希望重视！#武汉发现不明原因肺炎##泰国新型冠状病毒病例为武汉游客# ​                ",5.0
2020年01月16日 11:56,4461328129466787,武汉凯叔,7271539403,3,0,10,"
                    日本男子前往武汉后回国，发现患上肺炎，据日本NHK网站16日报道，日本厚生劳动省表示，一名居住在日本神奈川的男子在前往武汉后回国，发现患上肺炎。经日本国立感染症研究所检测，这名男子被确认感染新型冠状病毒。这是日本国内确诊的首例#武汉发现不明原因肺炎##日本确认首例新型冠状病毒病例# L武汉凯叔的微博视频 收起全文d
                ",-2
2020年01月16日 11:53,4461327332449180,濠镜翁,1921586671,0,0,0,"
                    【日本確診首宗新型肺炎個案】患者為中國籍男子 曾到武漢日本傳媒1月16日報道，當地證實首案新型冠狀病毒的感染個案，該名男患者曾經到過武漢，現已康復出院。厚生勞動省指，除了該名患者外，當地目前沒有出現其他疑似個案。日本放送協會（NHK）報道，當地厚生勞動省指一名住在神奈川縣的中國籍男子從過武漢市返回日本後，出現肺炎病癥，經國立傳染病研究所（NIID）化驗後，證實患者對新型肺炎呈陽性反應，是日本首宗確診個案。共同社提到，該名中國籍男子年約30多歲，1月3日在武漢出現發燒癥狀，6日返回日本，並於10日入院接受治療，15日康復出院。厚生勞動省指，該名男患者在武漢期間沒有到過海鮮市場，認為他可能曾與其他患者接觸。《產經新聞》指，日本政府同日向有關部門召開緊急會議，商討對策。另外政府亦於首相官邸的危機管理中心設立了情報聯絡室。除了日本外，泰國在13日亦證實一名61歲中國女遊客患新型肺炎，是全球首宗在中國以外錄得的個案。世界衛生組織（World Health Organization）14日表示，中國出現的新型冠狀病毒或能夠“有限度人傳人”，將為大規模擴散做準備，並指出正在向全球醫院有關發布感染控制指引，應對可能出現的病毒傳播。（香港01）圖片：GISAID#日本确认首例新型冠状病毒病例##武汉发现不明原因肺炎# 收起全文d
                ",-2
2020年01月16日 11:36,4461323067152305,SugerAdmin,5194900174,0,0,0,"
                    #武汉发现不明原因肺炎##日本确认首例新型冠状病毒病例##泰国发现1例新型冠状病毒病例# 倡议在武汉地铁&火车站&机场部署检疫设施！倡议在武汉地铁&火车站&机场部署检疫设施！倡议在武汉地铁&火车站&机场部署检疫设施！ ​                ",-1
2020年01月16日 11:30,4461321535533270,第一时间,1730243272,4,6,93,"
                    【武汉不明原因肺炎未排除有限人传人可能】昨天（15日），湖北省武汉市卫生健康委员会发布通报，就新型冠状病例感染的肺炎疫情回答相关疑问。通报表示，截至目前，确定新型冠状病毒感染的肺炎病例41例。大多数病例与华南海鲜批发市场暴露相关，少数病例否认有华南海鲜批发市场暴露史，个别病例曾接触过类似病例。确诊病例中，出现夫妻两人发病，丈夫先发病，为华南海鲜批发市场从业人员，妻子否认有华南海鲜批发市场暴露史。目前未发现社区传播。同时，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 L第一时间的微博视频 收起全文d
                ",-5.0
2020年01月16日 11:14,4461317638918370,Shally517,6713201688,0,0,0,"
                    武汉卫健委：共报告不明原因肺炎59例，排除SARS等病原 O武汉卫健委：共报告不明原因肺炎59例，排除SARS等病原 ​                ",-4
2020年01月16日 11:14,4461317606089677,香港卓悅,1705778033,2,0,4,"
                    #2020流感退散# #武汉发现不明原因肺炎# #武汉肺炎#  保护自己与家人 马上选购 O网页链接 ​                ",0
2020年01月16日 11:03,4461314971509715,小妮带你看世界,7280188106,0,0,0,"
                    秋冬流感肺炎高发季节，来一针最新型流感疫苗及13价肺炎链球菌疫苗保驾护航！两种疫苗可以同时接种，在香港无年龄限制，成人及老人都是可以接种！保障个人及家人健康建议所有朋友们都需要预约接种哦！#流感爆发的季节# #武汉不明原因肺炎病原体为新型冠状病毒# ​                ",0
2020年01月16日 11:02,4461314577876184,烟烟-in东京,5133159819,0,1,0,"
                    一早上日本雅虎头条就上来这样的推送#武汉发现不明原因肺炎# 还有人预测中国年过完后会有另外一拨流感流入。。。。可不背这样的黑锅 ​                ",0.0
2020年01月16日 10:46,4461310475474525,武汉房天下,2526210970,2,0,0,"
                    【#武汉通报不明原因肺炎情况#】在“不明原因的病毒性肺炎”病原体初步判定为新型冠状病毒之后，国家、省市专家组立即对不明原因的病毒性肺炎诊疗、监测等方案进行修订完善。武汉市卫生健康委组织对现有患者标本进行了检测，截至2020年1月10日肺炎病例41例，其中已出院2例、重症7例、死亡1例，其余患者病情稳定。所有密切接触者739人，其中医务人员419人，均已接受医学观察，没有发现相关病例。疫情发生以来，武汉市在国家和湖北省的支持下，各相关部门通力协作，防治工作有序进行：一是全力救治患者。制定诊疗工作方案，切实做到早发现、早诊断、早隔离、早治疗，集中专家和资源全力救治。二是深入开展流行病学调查。调查发现患者主要为武汉市华南海鲜批发市场经营、采购人员，2020年1月1日已对华南海鲜批发市场采取休市措施，并对全市公共场所，特别是农贸市场进一步加强防病指导和环境卫生管理。三是广泛宣传防病知识，增强公众自我防护意识。四是配合国家和省进行病原学研究。五是配合国家卫生健康委及时向世界卫生组织等通报疫情信息。自2020年1月3日以来未发现新发病例。目前，未发现医务人员感染，未发现明确的人传人证据。我市将继续加强患者救治、流行病学调查，深入开展爱国卫生运动，做好防病知识普及，维护人民群众身体健康。当前，正处于冬春季传染病高发季节，公众要保持室内空气流通，尽量避免到封闭、空气不流通的公众场合和人群集中地方，必要时可佩戴口罩。如有发热、呼吸道感染症状，特别是持续发热不退，要及时到医疗机构就诊。（央视新闻，总台记者王涵 佘利霞） 收起全文d
                ",24.0
2020年01月16日 10:39,4461308885538188,中华头版,2366855304,3,0,3,"
                    日本国内确认首例新型冠状病毒病例 患者曾前往武汉 #武汉不明原因肺炎病原体为新型冠状病毒# #泰国新型冠状病毒病例为武汉游客# #泰国发现1例新型冠状病毒病例# ​                ",-2
2020年01月16日 10:36,4461308135059581,记忆大师,1855857623,0,0,1,"
                    #武汉发现不明原因肺炎# 日本出现已经出院 ​​​                ",-1
2020年01月16日 10:34,4461307509872503,顺德区疾病预防控制中心,3236476674,0,0,2,"
                    【有关新型冠状病毒的常见问题 】2019年12月底以来，武汉确诊的不明原因病毒性肺炎患者数量持续增加。据武汉市卫生健康委最新通报，截至1月12日24时，该市累计报告新型冠状病毒感染肺炎病例41例，治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，均在武汉市定点医疗机构接受隔离治疗。O有关新型冠状病毒的常见问题 收起全文d
                ",2
2020年01月16日 10:30,4461306637566567,稻猫日本留学,5893258855,0,0,1,"
                    #日本确认首例新型冠状病毒病例# #武汉发现不明原因肺炎# 日本厚生劳动省16日通报：一名居住在神奈川的男子确认患有肺炎，据调查该患者曾经去往武汉，为日本首例新型冠状病毒病例，患者于10日入院治疗，15日痊愈出院。年关将至，人口流动较大，同学们要注意身体健康，出门切记带上口罩，同时认准官方信息发布渠道，切勿信谣传谣，引起不必要的恐慌哦~！ 收起全文d
                ",-3
2020年01月16日 10:23,4461304703836515,綺麗东京,5573629939,0,0,1,"
                    #日本国内确认首例新型冠状病毒病例# 今天上午，日本厚劳省发表：神奈川县发现中国的新型肺炎，这位30代的男性曾经在1月初去过中国武汉，具体后续信息，小编也会继续追踪报道给你们哦！日本旅行#武汉不明原因肺炎病原体为新型冠状病毒# 2日本·东京 ​                ",1
今天08:03,4593541156965956,哎一股清流,2337348632,263,748,1968,"
                    【T】iKON金知元即将SOLO回归 #BOBBY COMING SOON！L哎一股清流的微博视频 ​                ",0
今天08:34,4593549045145341,央视新闻,2656274875,3469,1264,45671,"
                    【#河北新增90例本土确诊# #31省区市新增144例确诊#】1月14日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例144例，其中境外输入病例9例（广东3例，上海2例，江苏1例，浙江1例，四川1例，陕西1例），本土病例135例（河北90例，黑龙江43例，广西1例，陕西1例）；无新增死亡病例 ​                ",0
今天08:26,4593546948248707,天津股侠,1896820725,162,37,1528,"
                    #早间看盘# 1月15日，晴天。昨天指数调整，在各种“茅”高位回调带动下，大盘指数终于回调，机构重仓股和抱团取暖的操作风格，近期饱受诟病，一时间机构们也意见不同意，有人说这是常态化，以后还会是紧紧抱着各种行业“茅”，也有人说这是蓝筹股泡沫，股价涨幅已经透支了未来，在资金不断推动下，一些 ​                ",-2
今天08:15,4593544095858763,噗嗤大叔,3305085281,63,212,1060,"
                    真的是这样，共勉！ ​​​​                ",1
今天08:00,4593540254147908,思想聚焦,1742566624,126,336,2739,"
                    共勉 ​                ",0
2020年01月16日 13:40,4461354247291543,光谷梦想plus,5429615675,0,0,0,"
                    【武汉不明原因肺炎患者的希望，华大因源成功研制新型冠状病毒核酸检测试剂盒】2019年12月以来，武汉市部分医疗机构陆续出现不明原因肺炎病例。流行病学调查显示，部分病例为武汉市华南海鲜城经营户。初步病原学调查显示新型冠状病毒可能为本次感染的致病病原体。虽然尚未发现此病毒有明确的人传染人的证据，但也需要继续加强病原学诊断、流行病学调查，做好防控知识普及，避免形成更大规模感染。因此第一时间提供准确、特异的检测试剂盒，对于该病的防控非常重要。O网页链接 收起全文d
                ",4.0
2020年01月16日 13:09,4461346575904184,yiming643921,6526446527,0,0,0,"
                    『武汉不明原因肺炎病毒正式命名（泰国也发现一例……）』O武汉不明原因肺炎病毒正式命名（泰国也发现一例……） ​                ",0
2020年01月16日 13:07,4461346118710716,yiming643921,6526446527,0,0,0,"
                    『武汉不明原因肺炎病毒正式命名（泰国也发现一例……）』O武汉不明原因肺炎病毒正式命名（泰国也发现一例……） ​                ",0
2020年01月16日 12:41,4461339562495872,用户5332675491,5332675491,0,0,0,"
                    半个多月以来，武汉华南海鲜市场不明原因肺炎事件持续引发关注。据最新消息，病原体系一种新型“冠状病毒”。这是一种什么病毒？人类和病毒的关系你知道多少呢？ O网页链接 ​                ",1
2020年01月16日 12:41,4461339554614378,把昵称改了老老实实做个小透明,2143321642,0,0,1,"
                    #武汉发现不明原因肺炎#哈哈哈哈哈哈哈哈哈哈哈啊哈哈哈哈哈哈哈哈哈哈哈哈有些武汉人民的脑回路太神奇了吧哈哈哈哈哈哈 ​                ",-1
2020年01月16日 12:39,4461339093301307,dayzhang4438,5057323862,0,0,0,"
                    最近武汉出现的不明原因的病毒性肺炎事件，可是引起了不少小伙伴的恐慌，大家纷纷发帖热议，讨论着该如何采取一些预防措施。现在所处的冬春季节，可是流感的高发时期。尤其家里有宝宝的小伙伴，一定要给宝宝做好预防措施，因为宝宝的抵抗力差，是很容易被感染的呢。那我们应该如何为宝宝预防流感，健健康康的过大年呢？除了让宝宝勤洗手、适量运动外，我们也要为孩子准备好诺斯清雾化式鼻腔清洗器哦。过年期间，亲戚们团聚，这样人群密集的场所，宝宝更容易感染流感。所以每次出门和外出回到家后，喷两下诺斯清，清洗下鼻腔，可以有效预防病菌、感冒及流感，还能增加自身的抵抗力呢。这款喷雾柔和细腻，不会刺激宝宝鼻腔，所以也不会引起排斥，宝爸宝妈们可以放心哦。  Auther:母婴亲子育儿 收起全文d
                ",9.5
2020年01月16日 12:32,4461337188700937,真不知道微博字数限制可以这么长,6005804324,14,0,25,"
                    求问近期有无人从武汉到加拿大！武汉近期因为肺炎事件 加拿大官方po出加强管理隔离或者限制入境如果有近期来加拿大的小伙伴能否告知一声现在出入境的管理严格程度和措施母亲最近要从武汉飞往加拿大不知是否有好心人可以提供一下现在针对这件事情（武汉肺炎）的情况非常感谢🙏#武汉发现不明原因肺炎##加拿大留学##多伦多##留学生##武汉航班##武汉不明原因肺炎病原体为新型冠状病毒##加拿大新鲜事# 收起全文d
                ",-2
2020年01月16日 15:05,4461375734440284,北京市大兴区黄村镇孙村卫生院,3093799867,0,0,0,"
                    @健康大兴                               孙村卫生院召开传染病工作培训会       为有效控制及预防不明原因肺炎工作，落实“早发现、早报告、早隔离、早治疗”的防治原则，提高医务人员传染病疫情的应急反应能力及自我防护能力，孙村卫生院于2020年1月16日下午在六楼大会议室进行传染病工作培训会。       此次培训由医务科组织，首先，向大家介绍了传染病报告注意事项和规范接诊患者流程；其次，为本院全体医务人员及社区站人员示范了防护服的穿脱及手卫生操作步骤，并指出日常工作中容易出现的操作错误和漏洞，提醒大家必须严格做好防护工作。随后对照示范和要求，与会的医务人员依次进行了防护服的穿脱演练，确保培训效果。此次培训参加人员64人，医务科要求对值班人员进行科内二次培训。       通过此次培训，使我院医护人员更熟练掌握防护服的正确穿脱和个人防护等相关知识, 提高医疗服务质量，更好地服务患者，切实保障辖区居民的身体健康。                                                                    大兴区黄村镇孙村卫生院                                                                        2020年1月16日 收起全文d
                ",15.0
2020年01月16日 14:45,4461370638771421,Summer724,1164032137,0,0,1,"
                    『武汉不明原因肺炎不是SARS，那是啥？』O武汉不明原因肺炎不是SARS，那是啥？ ​                ",-2
2020年01月16日 14:40,4461369346787840,检验医学网,1769373882,2,1,6,"
                    #武汉肺炎# 自2019年12月30日武汉华南海鲜市场出现不明原因的肺炎疫情以来，武汉卫健委做出了快速的反应和信息公开。截至目前，已确诊41例感染新型冠状病毒肺炎患者，已造成1人死亡，7人重症。所有密切接触者 739 人，其中医务人员 419 人，均已接受医学观察，没有发现人传人的病例报告。中国速度！5天内6家企业已研发出武汉新型冠状病毒检测试剂盒!!!O中国速度！5天内6家企业已研发出武汉新型冠状病毒检测试剂盒 收起全文d
                ",-1
2020年01月16日 14:32,4461367509141763,北京血管外科医生张望德,1497361375,4,1,0,"
                    专家解读|武汉不明原因肺炎最新进展 O专家解读|武汉不明原因肺炎最新进展 ​                ",0
2020年01月16日 14:14,4461362832802400,Docter丶Lee,5354370780,1,0,1,"
                    世界组织竟然认为中国出现的不明原因病毒性肺炎是sars样病毒，附图就更搞笑了 “chinese dama“ 2重庆 ​                ",-1
2020年01月16日 14:00,4461359481417247,眼综合案例合集,3865998633,7,10,1,"
                    【通俗易懂的冠状病毒科普】不明原因肺炎初步判定！它的罪魁祸首是个什么鬼？相信经过了武汉不明肺炎事件后，大家对肺炎应该有了更深的认识，在9号的时候，专家对这场肺炎的罪魁祸首，也有了初步判定：新型冠状病毒！那么什么是冠状病毒🦠呢？又该如何预防呢？戳图↓↓科普了解（博文来源：混子曰） #日本确认首例新型冠状病毒病例# 收起全文d
                ",8.0
2020年01月16日 17:41,4461414896591889,锦绣青羊,1906874803,5,14,18,"
                    【通俗易懂的冠状病毒科普】不明原因肺炎初步判定！它的罪魁祸首是个什么鬼？相信经过了武汉不明肺炎事件后，大家对肺炎应该有了更深的认识，在9号的时候，专家对这场肺炎的罪魁祸首，也有了初步判定：新型冠状病毒！那么什么是冠状病毒🦠呢？又该如何预防呢？戳图↓↓科普了解（博文来源：混子曰） #日本确认首例新型冠状病毒病例# 收起全文d
                ",8.0
2020年01月16日 16:59,4461404487091584,圣元爱心园地,2210212813,0,0,0,"
                    【外出佩戴口罩密闭空间少呆 像防流感一样防不明原因肺炎】医生表示，预防不明原因肺炎与防控流感的措施类似，保持室内空气流通，每天保证半小时的开窗通风，但要注意保暖，避免着凉引起呼吸道防护技能下降。避免到封闭、空气不流通的公众场合和人多集中地方，外出可佩戴口罩。（新京报） ​                ",6.0
2020年01月16日 16:54,4461403203375006,雪华芳,6431218674,0,0,0,"
                    半个多月以来，武汉华南海鲜市场不明原因肺炎事件持续引发关注。高福：人类与病毒如同“猫鼠关系” O网页链接 ​                ",0
2020年01月16日 16:45,4461400975577554,中泰传诚教育,7307084564,0,0,0,"
                    【泰国加强入境检疫】近期，泰国在素万那普、廊曼、清迈、普吉等机场加装红外线体温检测仪，加强对来自中国的旅客、特别是从武汉直飞泰国旅客的检疫力度，并对出现发热或其他疑似不明原因病毒性肺炎症状的旅客进行隔离治疗。来泰旅游的小伙伴们要根据自身健康状况合理安排出行，以免影响个人行程。 ​                ",6.0
2020年01月16日 16:44,4461400547945272,小熊和小小小熊,5419523568,0,0,0,"
                    明天回家要路过武汉，要吓死了#武汉发现不明原因肺炎# ​                ",1
2020年01月16日 16:36,4461398610181181,Japan_Safe_Travel_,7228533370,1,0,4,"
                    根据厚生劳动省表示，中国武汉市发生不明原因的肺炎，如果您从武汉入境日本，并出现咳嗽或发烧等症状，请主动向检疫官申报。　O网页链接#JNTOsafetravel# ​                ",0
2020年01月16日 16:10,4461392205462049,常学荣--营养健康,2216166832,0,0,3,"
                    半个多月以来，武汉华南海鲜市场不明原因肺炎事件持续引发关注。据最新消息，病原体系一种新型“冠状病毒”。这是一种什么病毒？人类和病毒的关系你知道多少呢？ O网页链接 ​                ",1
2020年01月16日 19:29,4461442072261992,动机资本,5150292848,0,0,1,"
                    武汉新型冠状病毒肺炎来了，百姓如何应对？已经明确，武汉不明原因肺炎是由“新型冠状病毒”引发的。我们怎样做到针对性预防？经过2003年SARS的洗礼，我们国家已经有一套成熟的公共卫生防控措施，这是政府行为；进到医院，医院也有一套完整的院感防控措施，这两者不在今天讨论范围。我们今天讨论的是：我们老百姓如何做好自我防控、预防被感染的知识。 2003年以前，所知的能够导致人类发病的“冠状病毒”是4类，2003年以后又有了SARS冠状病毒（SARS-CoV）、中东呼吸综合征冠状病毒（MERS-CoV），现共计6类。这6类冠状病毒都是具有传染性，传播方式与普通感冒、流感等呼吸道感染性疾病一致，适用于呼吸道传染性疾病预防的通用法则。O武汉新型冠状病毒肺炎来了，百姓如何应对？ 收起全文d
                ",0
2020年01月16日 19:03,4461435705313146,tggguuufdxcg,5658024265,2,0,1,"
                    有没有人能告诉我，为什么这些人在同一时间，发出同样的内容？？？#武汉肺炎##武汉发现不明原因肺炎##武汉不明原因肺炎病原体为新型冠状病毒# ​                ",-2
2020年01月16日 18:45,4461431057127177,LonelyShepherd,1623691610,3,0,3,"
                    为什么要把新型肺炎叫武汉肺炎…能不能换个名字？城市知名度是上去了，形象没了。国外不知道武汉的人很多，现在一提都晓得，“就是最近肺炎那个地方吧“。公司谈武汉色变[Emm]#武汉发现不明原因肺炎##武汉不明原因肺炎病原体为新型冠状病毒# @武汉身边事 @平安武汉 ​                ",3
2020年01月16日 18:21,4461425185840668,香港老友記,3752850684,18,4,82,"
                    【日本确诊首例武汉新型冠状病毒病例】日本神奈川县确诊一名新型冠状病毒病例，该患者曾去过武汉，期间可能与病毒感染者有过密切接触。祖国反黑站#守護香港##武汉发现不明原因肺炎##2019年赴港游客减少14.2%# ​                ",-2
2020年01月16日 18:02,4461420329038535,王自荣,1155439107,5,3,5,"
                    #武汉发现不明原因肺炎#还是@联合国 说得清楚。#武汉肺炎为新型冠状病毒##日本确认首例新型冠状病毒病例# ​                ",-1
2020年01月16日 21:59,4461480021499291,日本关西旅游观光,5812613283,5,2,10,"
                    #武汉发现不明原因肺炎# 刚刚在日本的电视上看到相关报道。严重程度虽然没有SARS那么可怕，但毕竟出现一例死亡患者。所以呼吁大家发现有发热症状请带上口罩赶紧去医院检查。神奈川的那位患者已经痊愈在家疗养。 2日本·大阪 ​                ",-7.0
2020年01月16日 21:53,4461478364939656,沈阳sz1961sy,1402324311,1,4,1,"
                    我#老兽医频道# 正在看【武汉肺炎进展：疫病源存疑，世卫：加紧防控，严防流行风险】，分享给你，一起看吧！ 武汉肺炎进展：疫病源存疑，世卫：加紧防控，严防流行风险 #武汉发现不明原因肺炎# O武汉肺炎进展：疫病源存疑，世卫：加紧防控，严防流行风险 ​                ",1
2020年01月16日 21:15,4461468860337981,三冬四夏lllll,7361967246,0,0,0,"
                    #武汉发现不明原因肺炎#请问一下，关于新发现的这种病毒，之前看到过病症中有：发烧。我的亲戚一直发烧不退，在武汉新病毒发现之前，去省级第一人民医院全面检查一遍，没发现病因，到出院之后还是在发烧，着急想知道之后该去哪里就诊？？？在线等！！！急！！！ ​                ",-2
2020年01月16日 20:03,4461450707430115,鱼儿LR,1100253921,1,2,2,"
                    新型冠状病毒，即目前武汉发生的“不明原因导致的新型肺炎”病毒…这是日本国内确诊的首个病例，患者是一名家住神奈川县，30多岁的中国男子，1月3日他在武汉时，就出现发烧症状。1月6日从武汉返回日本，男子服用过退烧药，机场检疫“顺利”通过…1月16日上午，日本厚生劳动省紧急召开记者会，正式对外发布了这一消息，并呼吁民众注意防患……（速报：日本确认首例新型肺炎！患者中国人，本月去过武汉）O速报：日本确认首例新型肺炎！患者中国人，本月去过武汉 收起全文d
                ",1
2020年01月16日 22:47,4461491983796230,王山泉V,2717151017,1,1,4,"
                    #武汉新型冠状病毒感染肺炎最新情况# 新华社日内瓦1月12日电（记者刘曲）世界卫生组织12日宣布，已收到中国分享的从武汉不明原因病毒性肺炎病例中检测到的新型冠状病毒基因序列信息。世卫组织还表示，不建议对中国实施任何旅行或贸易限制。图为2017年1月3日拍摄的位于瑞士日内瓦的世界卫生组织总部大楼。（新华社记者徐金泉摄）世卫组织在一份声明中说，12日已从中国国家卫生健康委员会获得更多有em class=""s-color-red"">不明原因病毒性肺炎的详细信息，包括从病例中检测到的新型冠状病毒基因序列信息，这对其他国家开发特定诊断工具有重要意义。世卫组织说，关于这种新型冠状病毒的研究已排除了一些可能，它不是流感、禽流感、腺病毒、严重急性呼吸综合征冠状病毒（SARS-CoV）、中东呼吸综合征冠状病毒（MERS-CoV）等呼吸道病原体。对于中国针对这种新型冠状病毒的调查和在武汉实施的应对措施，世卫组织表示，其质量是能够保证的。根据目前已知信息，世卫组织不建议针对旅客采取任何具体的卫生措施，也不建议对中国实施任何旅行或贸易限制。去年12月底以来，武汉确诊多例不明原因病毒性肺炎患者，患者主要是武汉市华南海鲜批发市场的经营及采购人员，目前该市场已休市。截至今年1月10日，初步诊断有新型冠状病毒感染的肺炎病例41例，其中重症7例、死亡1例。世卫组织在声明中指出，死亡的1例患者有其他健康问题。世卫组织在声明中说，病例临床表现主要为发热，少数病例呼吸困难，胸片呈双肺浸润性病灶。目前除武汉外，其他地方还未报告这种新型冠状病毒感染病例。在目前的报告中，没有明确证据表明这种病毒易于在人与人之间传播。 收起全文d
                ",-6.5
2020年01月16日 22:38,4461489744478788,日本老学长,6655720979,0,1,1,"
                    #日本确认首例新型冠状病毒病例##武汉发现不明原因肺炎# 日本厚生劳动省16日通报：一名居住在神奈川的男子确认患有肺炎，据调查该患者曾经去往武汉，为日本首例新型冠状病毒病例，患者于10日入院治疗，15日痊愈出院。年关将至，人口流动较大，同学们要注意身体健康，出门切记带上口罩，同时认准官方信息发布渠道，切勿信谣传谣，引起不必要的恐慌哦~！ 2大连·大连领我教育咨询有限公司 收起全文d
                ",-3
2020年01月16日 22:36,4461489358263351,空山对疯语,2718440272,0,0,0,"
                    我免费围观了 @孔庆东 的回答，问题价值 388.00 元，快来一起围观~ O微博问答 ​                ",1
2020年01月16日 22:33,4461488494219397,超弦时空,1423765105,8,5,27,"
                    才拿下泰国，又攻上日本眼看就要冲出亚洲，走向世界！位于病情发源地的武汉人，俨然已成各地区重点防范对象，可惜，“不明原因的新型肺炎”始终遮遮掩掩，神秘莫测的真容在朦胧的面纱背后闪烁不定，隐约透射出致命的杀伤力.... ​                ",-4
2020年01月17日 01:42,4461535944604707,闫宇峰,1403675363,11,2,93,"
                    #武汉发现不明原因肺炎##武汉冠状病毒肺炎新增死亡1例# 昨天晚上和朋友聚会时候，朋友称这跟2003年的""非典""差不多。想想当年，我们八一男篮战胜了广东宏远，夺得#CBA# 总冠军回北京后，先集体在香山隔离了半个月才下山。希望武汉这次疫情尽快得到控制。也希望逝者安息~大家新年平安健康。 ​                ",6
2020年01月17日 01:39,4461535197917581,妃妃198607,7348549605,0,0,0,"
                    《不明原因肺炎初步判定，它的罪魁祸首是什么？》原标题：《《Stone小百科》--不明原因肺炎初步判定。O不明原因肺炎初步判定，它的罪魁祸首是什么？ ​                ",-1
2020年01月17日 00:34,4461518916033975,沈阳sz1961sy,1402324311,0,0,2,"
                    《武汉新型冠状病毒肺炎新增1例死亡病例 系69岁男性》2020年1月15日0—24时，我市无新增新型冠状病毒感染的肺炎病例，治愈出院5例，新增死亡病例1例。O网页链接 #武汉发现不明原因肺炎# ​                ",-5
2020年01月17日 00:24,4461516482978489,钱江视频,1744332207,3,3,10,"
                    【#武汉新型冠状病毒肺炎新增1例死亡#】2020年1月15日0—24时，我市无新增新型冠状病毒感染的肺炎病例，治愈出院5例，新增死亡病例1例。死者熊某某，男，69岁，2019年12月31日发病，2020年1月4日病情加重，转入武汉市金银潭医院救治，入院时患有严重心肌炎（心肌酶达到正常值20倍，心电异常）；肾功能异常；多脏器功能受损严重；胸部CT提示肺纤维病灶及胸水、胸膜增厚，考虑有肺结核、胸膜结核疾病，于1月15日00:45因抢救无效死亡。截至目前，我市累计报告新型冠状病毒感染的肺炎病例41例，已治愈出院12例，在治重症5例，死亡2例，其余患者病情稳定。#武汉新型冠状病毒感染的肺炎最新通报##武汉发现不明原因肺炎# #武汉新型冠状病毒肺炎新增1例死亡病例# （via@人民日报 ） 收起全文d
                ",-16.0
2020年01月17日 00:23,4461516130450790,沈阳sz1961sy,1402324311,0,0,0,"
                    #武汉发现不明原因肺炎# 《武汉市卫生健康委员会关于新型冠状病毒感染的肺炎情况通报》2020年1月15日0—24时，我市无新增新型冠状病毒感染的肺炎病例，治愈出院5例，新增死亡病例1例。O网页链接 #老兽医频道# ​                ",-3
2020年01月17日 00:14,4461513996209786,樱桃子吃桃子,2649805853,0,0,9,"
                    #武汉发现不明原因肺炎# 没事尽量别出门，出门一定戴口罩，勤洗手。如果以上都不能严格执行，那我只能跟你说过年给祖上多烧点香了。佛度有缘人。天佑武汉！ ​                ",-1.0
2020年01月17日 00:07,4461512129199791,按住时光不许动h,5503396089,1,0,0,"
                    戴口罩，不是开玩笑。#武汉发现不明原因肺炎# ​                ",-2
2020年01月17日 00:03,4461511198175396,湖北之声,1840551510,10,5,16,"
                    【最新！武汉市卫健委通报新型冠状病毒感染的肺炎情况】2020年1月15日0—24时，我市无新增新型冠状病毒感染的肺炎病例，治愈出院5例，新增死亡病例1例。死者熊某某，男，69岁，2019年12月31日发病，2020年1月4日病情加重，转入武汉市金银潭医院救治，入院时患有严重心肌炎（心肌酶达到正常值20倍，心电异常）；肾功能异常；多脏器功能受损严重；胸部CT提示肺纤维病灶及胸水、胸膜增厚，考虑有肺结核、胸膜结核疾病，于1月15日00:45因抢救无效死亡。截至目前，我市累计报告新型冠状病毒感染的肺炎病例41例，已治愈出院12例，在治重症5例，死亡2例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察644人，尚在接受医学观察119人，密切接触者中，没有发现相关病例。#武汉发现不明原因肺炎# 收起全文d
                ",-11.0
2020年01月17日 00:01,4461510597958103,MintGreener21,1910746615,25,0,17,"
                    大晚上搜#武汉发现不明原因肺炎# 的事情要吓死了 感觉好严重😱😱 ​                ",1
2020年01月17日 05:54,4461599508987430,不是每个人都愿意当奴隶,1902889493,21,0,26,"
                    #武汉冠状病毒肺炎新增死亡1例#有点方，12月24日回过武汉，12月31日官方通报武汉发现不明原因肺炎，1月14日开始流鼻涕打喷嚏，但没咳嗽没发烧，我应该只是普通的感冒吧。今年和肺犯冲吗？家里人也得的肺癌。希望武汉后面有好消息传来，毕竟三月份还要回去考试。 ​                ",-1.5
